site,product_key,review_key,category,lexicon_category,need_key,aspect_scope,polarity,rating,month,sentence
glowpick,190602,7856157,,,향냄새,generic,불만,4.5,2026-08,향도 대부분 좋아할 향이에요
glowpick,190602,7856157,,,용기펌프,generic,만족,4.5,2026-08,위생적으로 사용할 수 있는 펌프형이고 되직한 느낌인데 발림성이 좋아요
glowpick,190602,7856187,,,향냄새,generic,불만,5.0,2026-08,"우선, 향이 엄청 좋아요...!"
glowpick,190602,7856187,,,끈적유분,generic,만족,5.0,2026-08,발림성도 좋아서 바로 흡수되어 끈적임이 없습니다.
glowpick,190602,7856749,,,용량가격,generic,만족,4.5,2026-08,용량이 적은 편이라 가격만 저렴하면 재구매 하고싶을것 같아요
glowpick,190602,7856899,,,트러블,generic,불만,4.0,2026-08,"피부타입: 복합성(T존 수부지성, U존 수부건성 잡티, 여드름, 홍조, 모공)

일단 평소에 착색 고민 많았고 착색 제품은 산적 한 번도 없어서 비교군은 없음
겨드랑이, 무릎, 팔꿈치, 사타구니 등 바를 수 있다고 해서 바를 수 있는데는 다"
glowpick,190602,7856899,,,자극따가움,generic,불만,4.0,2026-08,"약간 리치한 느낌
바르면 약간 백탁현상 있음 시간지나면 사라짐 빠르게 흡수되는 타입은 아니다"
glowpick,190602,7856899,,,향냄새,generic,불만,4.0,2026-08,"냄새 좋음

⭐️효능
솔직히 2주를 꾸준히 바른건 아니라 아직까지 효능은 못 봄
한 달 이상 써보고 다시 리뷰남기겠습니다!"
glowpick,190602,7856916,,,용기펌프,generic,만족,5.0,2026-08,애어리스 용기가 위생에 좋고 사용하기 간편했습니다.
glowpick,190602,7856916,,,효과없음,generic,만족,5.0,2026-08,겨드랑이 팔꿈치 무릎 착색에 특히 괜찮았는데 꾸준히 쓰면 더 효과볼 것 같습니당
glowpick,190602,7856949,,,제형발림,generic,만족,4.5,2026-08,촉촉하게 발리는 타입인데 흡수가 힘들지 않아서 좋았고.
glowpick,190602,7856949,,,효과없음,generic,만족,4.5,2026-08,약간의 윤기도 나면서 피부가 좋아 보이는 효과를 주는 거 같아요ㅎㅎ
glowpick,190602,7856949,,,용량가격,generic,만족,4.5,2026-08,가격대는 좀 있는 편인데 30 그람 정도로 작은 편이기때문에 용량이 조금 적다고 생각 될 순 있음 니다!
glowpick,190602,7856949,,,용기펌프,generic,만족,4.5,2026-08,그리고 에어리스 용기라서 펌핑 타입이어서 사용하기도 편하고 공기 접촉도 많이 되지 않는 점이 좋습니다.ㅎㅎ
glowpick,190602,7857006,,,효과없음,generic,만족,3.5,2026-08,성분자체가 고함량이고 안티에이징 성분이여서 그런지 톤개선뿐아니라 저같은 노화피부인 경우엔 미세한 주름개선효과와 탄력도 개선효과가 더 좋아서 무릎같이 늘어진 피부에 자주 바르게 되었습니다.
glowpick,190602,7857006,,,끈적유분,generic,불만,3.5,2026-08,"지금 제형은 약간 헤비해서
이후에 바디로션이나 크림을 바르니
많이 무겁긴 하지만.."
glowpick,190602,7858423,,,끈적유분,generic,만족,3.0,2026-08,우선 용기가 위생적이라 마음에 들었고 제형도 끈적임 없고 적당히 산뜻해서 좋더라고요.
glowpick,190602,7858423,,,효과없음,generic,불만,3.0,2026-08,"저는 팔꿈치랑 겨드랑이 부분 착색이 신경쓰여서 계속 써 보고는 있는데 솔직히 말하면 효과는 잘 모르겠어요,,, 바르고 나면 즉각적으로 톤이 살짝 밝아보이는 느낌이 있긴 한데 얼마 못 가고 그냥 안 바르는 것보단 낫겠지 싶어서 계속 쓰고는 있습니다."
glowpick,190602,7858524,,,용기펌프,generic,만족,4.0,2026-08,"우선 용기가 깔끔하고 위생적이게 사용할 수 있어서 좋았고, 제형은 뻑뻑하려나 싶었는데 촉촉하게 잘 발리더라구요!"
glowpick,190602,7858524,,,향냄새,generic,불만,4.0,2026-08,의외로 향도 좋음!
glowpick,190618,7859585,,,건조,generic,불만,4.5,2026-08,싹 돌려서 나온 만큼을 기미 올라온 뺨 부분에 바르니 기미도 엷어지는 것 같고 건조한 부위가 촉촉해지네요.
glowpick,190618,7859585,,,효과없음,generic,만족,4.5,2026-08,효과가 없을 수가 없을 듯 ~
glowpick,190618,7859585,,,용기펌프,generic,만족,4.5,2026-08,무엇보다도 용기 돔 형태로 되어 있어 살짝 돌리고 내용물 나오면 손쓰지 않고 바르기 넘 편해요!
glowpick,190622,7858734,,,배송포장,generic,불만,4.5,2026-08,"와장창 펄이 깨져서
반품시키고 새제품으로 오는 중이라 스킵함니다."
glowpick,190622,7858734,,,색상발색,generic,만족,4.5,2026-08,"✔️색구성도 4계절 써도 무난 컬러 전반적으로
라이트 그레이시가 아주 스알짝 섞여 있는듯
마는 듯 한 요"
glowpick,190622,7858734,,,밀림들뜸,generic,불만,4.5,2026-08,"✔️필자는 가루날림에는 관대하지만, 펄날림에는 좀.."
glowpick,190622,7858734,,,제형발림,generic,만족,4.5,2026-08,"눈알에 들어 갈까바 각을 세우는 편인데, 펄 밀착도
좋고 광감도 모자랄 꺼 없이 발란스 좋게 괜찮았어요."
glowpick,190633,7858111,,,지속력,generic,만족,5.0,2026-08,머리카락도 덜빠지는거같아요
glowpick,190633,7859945,,,향냄새,generic,만족,4.0,2026-08,"빙하수 함유로 쿨링감이 있고 
머리감는 동안 은은한 민트향이 나서 좋아요"
glowpick,190633,7859945,,,끈적유분,generic,만족,4.0,2026-08,덜 떡지는 느낌이라서 좋습니다
glowpick,190633,7859955,,,자극따가움,generic,불만,4.0,2026-08,"두피가 쿨하게 상쾌해지는 느낌이 즉각 전달 됨
샴푸 후 열감이 싹 가라앉고 쿨링감이 오랫동안 유지되어 여름철이나 야외 활동 후 쓰기 딱 좋음
세정력도 우수해 기름진 두피를 보송하게 케어해줌"
glowpick,190636,7856995,,,색상발색,generic,만족,4.0,2026-08,"문지르기만 해도 자연스럽게 발색이 되는 블러셔라서 메이크업 초보자인 분들도 부담없이 사용하실 수 있고,
바쁜 아침이나 수정 메이크업을 할 때에도 간편하게 사용할 수 있는 장점이 있어요!"
glowpick,190636,7856995,,,밀림들뜸,generic,만족,4.0,2026-08,"​
브러시가 필요없이 손가락만으로도 블렌딩이 가능하고,
여러번 덧발라도 뭉치지 않아서 사용하기 참 좋았어요!"
glowpick,190636,7856995,,,제형발림,generic,만족,4.0,2026-08,촉촉하게 발리는데 만져보면 보송하게 마무리가 되더라고요~
glowpick,190636,7856995,,,지속력,generic,만족,4.0,2026-08,"매끈한 피부 표현이 가능해서 만족스러웠답니다 •ᴗ•♥

지속력은 나쁘지 않은데 쿠션 수정하면 볼터치도 수정해줘야하니까 저는 파우치에 들고 다니면서 수시로 덧발라주는 편입니다!☺️"
glowpick,190636,7857646,,,색상발색,generic,만족,3.0,2026-08,작고 귀여워서 휴대하기도 좋고 컬러가 너무 쨍하지 않고 은은해서 자연스러운 생기 표현하기 좋아요
glowpick,190636,7857676,,,끈적유분,generic,만족,4.0,2026-08,"끈적임 없이 보송하고 매끈한 피부결과 자연스러운
색감이 맘에 들어요~"
glowpick,190636,7858565,,,색상발색,generic,만족,4.0,2026-08,"이번에 사용해 본 SENSEL 타임 블러쉬 PM 07:00은 처음엔 쿨 모브 컬러라 저한테 어울릴지 조금 걱정했는데, 막상 발라보니 웜톤도 부담 없이 사용할 수 있는 은은한 
무화과 로즈 모브 컬러라 자연스럽게 생기가 살아나더라고요."
glowpick,190636,7858565,,,끈적유분,generic,만족,4.0,2026-08,"크림처럼 부드럽게 발리지만 마무리는 보송한 편이라 끈적임이 거의 없었고, 손가락으로 톡톡 두드리기만 해도 경계가 자연스럽게 풀려서 블렌딩하기도 편했습니다."
glowpick,190636,7859498,,,지속력,generic,만족,4.0,2026-08,"지속력도 좋고 발색도 잘 되서 좋은데
색 종류가 많지 않아서 좀 아쉽네여
휘뚜루마뚜루 바르기도 편하고 좋긴해여"
glowpick,190648,7855340,,,자극따가움,generic,만족,4.5,2026-08,맥주 성분이라 조금 걱정했는데 써보니 샴푸 거품이 부드럽고 세정력도 자극적이지 않아서 만족스러웠어요~
glowpick,190648,7855340,,,자극따가움,generic,불만,4.5,2026-08,쉽게 떡지는 두피인데 기름기는 깔끔하게 씻어주면서 건조하거나 자극적인 느낌이 없었고 저는 샴푸를 잘못 쓰면 두피가 간지럽거나 하얗게 일어나는데 이건 그런 불편함도 없었네요 ㅎㅎ
glowpick,190648,7855340,,,끈적유분,generic,만족,4.5,2026-08,머리도  깔끔하게 유지되면서 금방 떡지지 않아 전체적으로 정말 만족스러웠습니다!
glowpick,190648,7856387,,,향냄새,generic,불만,4.0,2026-08,그리고 샴푸에서 마이쭈나 새콤달콤 향이 좀 나요.
glowpick,190648,7856497,,,트러블,generic,만족,3.0,2026-08,"두피에  자극없는게,트러블도  올라오지  않았어요"
glowpick,190648,7856636,,,배송포장,generic,불만,3.0,2026-08,호불호  많이  나뉘진  않을것  같은데  일회용 팩  뜯어서  향  맡는거와  정품개봉 했을때  진하기  차이가  있을수도  있겠다
glowpick,190648,7856636,,,건조,generic,만족,3.0,2026-08,"머리카락이  뻣뻣하거나  푸석함이  덜해요  (중단발입니다)
헹굴때  빠지는  머리카락   기존  사용하던  거보다"
glowpick,190648,7856786,,,향냄새,generic,불만,5.0,2026-08,"샴푸시에는 달달한 향이 느껴지는데, 머리를 감고 말려주고 나면 잔향이 은은하게 남아 호불호 없이 누구나 사용하시기 좋지않을까싶어요."
glowpick,190648,7856786,,,끈적유분,generic,불만,5.0,2026-08,유분기를 싹 잡아줘서 그런지 정수리 쪽 뿌리 볼륨감이 한층 더 살아나는 느낌이 들었어요.
glowpick,190648,7856786,,,지속력,generic,만족,5.0,2026-08,덜 빠지는 게 눈에 보여서 모발 탈락 케어 효과는 확실하다고 느꼈습니다!
glowpick,190648,7857267,,,배송포장,generic,만족,2.5,2026-08,샘플로 2주동안 매일 사용하고 남깁니다.
glowpick,190648,7857267,,,끈적유분,generic,만족,2.5,2026-08,저는 지성두피이고 여름되면 떡짐도 심해지고 안그려고 하지만 자꾸 손이 가서 긁고 자연스럽게 머릿카락도 가늘어지고 자꾸 빠지더라구요.
glowpick,190648,7857267,,,지속력,generic,만족,2.5,2026-08,전체적으로 두피가 깔끔해지기는 했지만 당장 머릿카락 빠지는게 줄거나 하진 않았어요.
glowpick,190648,7858376,,,향냄새,generic,불만,3.5,2026-08,"샘플 받아서 써봤는데
거품도 풍부하고 머리결도 막 뻣뻣해지는게 아니라서 사용감도 괜찮고
향은..."
glowpick,190648,7858376,,,배송포장,generic,만족,3.5,2026-08,"아마도 맥주효모 냄새같은데 거북하건 없음
자고 일어나면 머리카락이 빠져있는데
이거 사용하고나서는 머리카락이 덜 빠져있음
샘플 남은거 다"
glowpick,190648,7858563,,,향냄새,generic,불만,5.0,2026-08,보통 탈모샴퓨는 한방냄새 많이 나느데 이건 부담스럽지 않지 은은하고 두피에 자극적이지않았어요!
glowpick,190648,7858563,,,제형발림,generic,만족,5.0,2026-08,샴퓨후에도 뻑뻑하지않고 부드럽게 잘 말리고 머리 숱은 조금 댜 사용해봐야 알것같아용!
glowpick,190652,7854043,선크림,선블록,눈시림,generic,만족,4.0,2026-08,"무기자차라 눈시림 없음, 피부 트러블이나 자국 없음

2."
glowpick,190652,7854043,선크림,선블록,트러블,generic,불만,4.0,2026-08,코 옆에 붉은기 많고 양쪽 볼에 여드름 자국들이 있는데 적당히 커버되면서 자연스러웠어요.
glowpick,190652,7854043,선크림,선블록,건조,generic,불만,4.0,2026-08,각질 있는 부위는 각질 부각이 좀 있어서 주의해야해요.
glowpick,190652,7854043,선크림,선블록,제형발림,generic,만족,4.0,2026-08,제형 자체가 엄청 얇지는 않아요.
glowpick,190652,7856541,선크림,선블록,효과없음,generic,만족,5.0,2026-08,피부톤을 자연스럽게 정돈하면서 잡티나 붉은기를 살짝 커버해줘서 가볍게 외출할 때 특히 편했습니다.
glowpick,190652,7856541,선크림,선블록,끈적유분,generic,만족,5.0,2026-08,두껍게 화장한 느낌 없이 피부결을 깔끔하게 만들어주기 때문에 데일리 베이스로 활용하기 괜찮은 제품입니다.
glowpick,190652,7857418,선크림,선블록,효과없음,generic,만족,4.5,2026-08,"커버도 잘되고, 보송하게 마무리되서 더운데 이거 하나면 끝이라 넘 좋아요."
glowpick,190652,7857418,선크림,선블록,자극따가움,generic,불만,4.5,2026-08,"커버, 모공도 싹가려주고  좋은데

단점은 색이 약갸 노란기가 많아서 쿨톤은 꼭 테스트해보고 사는게 좋을것 같아요."
glowpick,190652,7857712,선크림,선블록,제형발림,generic,만족,5.0,2026-08,부드럽게 발림성도 좋았어요
glowpick,190652,7858472,선크림,선블록,건조,generic,만족,3.5,2026-08,"제 피부 올렸을때는
다소 건조하다고 느껴져서 손이 잘 안가네요 ㅜㅜㅜ"
glowpick,190652,7858472,선크림,선블록,색상발색,generic,만족,3.5,2026-08,컬러는 다양해서 너무 좋아요!!
glowpick,190652,7858659,선크림,선블록,밀림들뜸,generic,만족,5.0,2026-08,스파출러 이런거 필요없이 손으로 대충 얼굴에 찍어 올리고 퍼프로 두들겨도 전혀 안뭉치게 잘발리고 커버력도 높아요 ㅎㅎㅎ
glowpick,190652,7858659,선크림,선블록,효과없음,generic,만족,5.0,2026-08,애 둘 낳고 눈밑에 기미 잡티 심해져서 컨실러 없으면 안되는데 잡티 커버력 좋아서 컨실러 안써도 되네요
glowpick,190652,7858659,선크림,선블록,건조,generic,불만,5.0,2026-08,그리고 이게 매트하긴 한지 실키스테이 + 파우더 조합해도 건조하다고 못느꼈는데 이건 파우더 전체적으로 싹 해줬더니 건조해서 당기긴 하더라구요
glowpick,190655,7859809,,,용량가격,generic,만족,4.5,2026-08,"발림성,향,성분,제품용기 등등 정말 꽉찬 육각형제품인데
왕대두 내얼굴에 바르기에는 용량이 너무 적어서
아쉬움.."
glowpick,190657,7856551,,,기타불만,generic,불만,1.5,2026-08,"흠 투친자로 쿠션나온다고 해서 엄청 기대했고
출시하자마자 구매했는데 너무 실망입니다ㅜㅜ"
glowpick,190657,7856551,,,밀림들뜸,generic,불만,1.5,2026-08,"일단 결쿠션이라고 하는데 결이 예뻐지는지 잘 모르겠고
제일 문제는 바르면 자꾸 몽글몽글 뭉쳐요!!!!!!!!!!!!!"
glowpick,190669,7857421,,,밀림들뜸,generic,만족,5.0,2026-08,제 피부가 복합성인데 뜨거나 밀리거나 하지 않았고 가볍게 얇게 올라가서 화장이 너무 두꺼워 보이지 않았어요
glowpick,190669,7857421,,,색상발색,generic,만족,5.0,2026-08,컬러감도 너무 이쁘고 강추입니다!
glowpick,190670,7858906,,,제형발림,generic,만족,4.5,2026-08,슬러시 같은 느낌인데 바르면 또 물같지않고 크림처럼 매끈하고 촉촉하게 발리는게 너무 시원하고 좋았어요ㅎㅎ
glowpick,190670,7858906,,,끈적유분,generic,만족,4.5,2026-08,안 끈적거리고 산뜻하게 마무리 되는 크림이엇어요>_<
