src,ref_id,video_id,brand,count,cooc_count,published_at
comment,UgxHisTK2NzygrVC9eR4AaABAg,3m52hEqB7S0,투크,1,0,2025-10-23 00:00:00+00
comment,Ugyl1uxivzz8L4IBcGd4AaABAg,3m52hEqB7S0,에르보리앙,1,0,2025-10-23 00:00:00+00
comment,Ugyl1uxivzz8L4IBcGd4AaABAg,3m52hEqB7S0,투크,1,0,2025-10-23 00:00:00+00
comment,UgyC2SpKvf2POsKFklh4AaABAg,3m52hEqB7S0,투크,1,0,2025-10-23 00:00:00+00
comment,UgwCZ77J5guJ08-ATaF4AaABAg,3m52hEqB7S0,홀리카홀리카,1,0,2025-10-23 00:00:00+00
comment,UgwBheV8Bs5GnmiUdX14AaABAg,3m52hEqB7S0,셀퓨전씨,1,0,2025-10-23 00:00:00+00
comment,UgwSay36_Z-cn10UhPt4AaABAg,3m52hEqB7S0,투크,1,0,2025-10-23 00:00:00+00
comment,Ugz6IEV7QX9FpwTsVU94AaABAg,3m52hEqB7S0,투크,1,0,2025-10-23 00:00:00+00
comment,Ugz6IEV7QX9FpwTsVU94AaABAg,3m52hEqB7S0,셀퓨전씨,1,0,2025-10-23 00:00:00+00
comment,UgwaIoc2HHJkoaAQN9t4AaABAg,3m52hEqB7S0,디어달리아,1,0,2025-10-23 00:00:00+00
comment,UgzxxuNMmVWBiXFWeCV4AaABAg,3m52hEqB7S0,헤이미쉬,1,1,2025-10-23 00:00:00+00
comment,UgyLheC6suWB1yPcvFl4AaABAg,3m52hEqB7S0,미샤,1,0,2025-10-23 00:00:00+00
comment,Ugxicnyg1XgT2XF7k4d4AaABAg,3m52hEqB7S0,에르보리앙,1,0,2025-10-23 00:00:00+00
comment,UgxK5xmM3v-oZYLwadl4AaABAg,3m52hEqB7S0,미샤,1,1,2025-10-23 00:00:00+00
comment,UgwXiOxBQJkwtGOaKa54AaABAg,3m52hEqB7S0,투쿨포스쿨,1,1,2025-10-23 00:00:00+00
comment,UgwqwHn-y9c2ADEd8_R4AaABAg,3m52hEqB7S0,미샤,1,1,2025-10-23 00:00:00+00
comment,Ugxa8_pjCVCch0PlwJ14AaABAg,3m52hEqB7S0,체이싱래빗,1,1,2025-10-23 00:00:00+00
comment,UgwJAJm3VOUjJvA21aF4AaABAg,3m52hEqB7S0,라엘,1,0,2025-10-23 00:00:00+00
comment,Ugz0q1U04KOgNWLS8fh4AaABAg,3m52hEqB7S0,셀퓨전씨,1,0,2025-10-23 00:00:00+00
comment,Ugwt02Gw3ThDWsXXfPt4AaABAg,3m52hEqB7S0,셀퓨전씨,1,1,2025-10-23 00:00:00+00
comment,Ugwx226twwxsUaMudK94AaABAg,3m52hEqB7S0,셀퓨전씨,1,1,2025-10-23 00:00:00+00
comment,UgzoCQc-NTD-CBeoJcN4AaABAg,3m52hEqB7S0,에르보리앙,1,0,2025-10-23 00:00:00+00
comment,UgzoCQc-NTD-CBeoJcN4AaABAg,3m52hEqB7S0,투크,1,0,2025-10-23 00:00:00+00
comment,UgxZpLjNPQOtIcSxA3t4AaABAg,3m52hEqB7S0,투크,1,0,2025-10-23 00:00:00+00
comment,UgxZpLjNPQOtIcSxA3t4AaABAg,3m52hEqB7S0,미샤,1,1,2025-10-23 00:00:00+00
comment,UgzksgQ_BJe-RNpLkQd4AaABAg,3m52hEqB7S0,프롬리에,1,0,2025-10-23 00:00:00+00
comment,Ugxmjzlxt3kJKTR_-jV4AaABAg,3m52hEqB7S0,에르보리앙,1,0,2025-10-23 00:00:00+00
comment,UgyIbONNbFC-FCIiOlB4AaABAg,3m52hEqB7S0,셀퓨전씨,1,1,2025-10-23 00:00:00+00
comment,Ugy6BavYlKTEMIgPrHR4AaABAg,3m52hEqB7S0,디어달리아,2,0,2025-10-23 00:00:00+00
comment,Ugy6BavYlKTEMIgPrHR4AaABAg,3m52hEqB7S0,에르보리앙,3,0,2025-10-23 00:00:00+00
comment,Ugxxq43hZJcCPUzVnk54AaABAg,3m52hEqB7S0,투크,1,1,2025-10-23 00:00:00+00
comment,UgxZYBIyTu5CnSsqB5R4AaABAg,eAaKLYF0l2s,코스알엑스,1,0,2025-11-23 00:00:00+00
comment,UgyL9fqqNa_7EHM-yth4AaABAg,nBpe1E_N9Ig,에스쁘아,1,0,2025-09-23 00:00:00+00
comment,UgyL9fqqNa_7EHM-yth4AaABAg,nBpe1E_N9Ig,라네즈,1,0,2025-09-23 00:00:00+00
comment,UgzG1_nB-gQbIU-EOW54AaABAg,nBpe1E_N9Ig,에스쁘아,1,1,2025-10-23 00:00:00+00
comment,UgwyJcBQu-ZAiDEqe1h4AaABAg,nBpe1E_N9Ig,투슬래시포,1,0,2025-09-23 00:00:00+00
comment,Ugy-IId1nikig-JlVBF4AaABAg,nBpe1E_N9Ig,에스쁘아,1,0,2025-10-23 00:00:00+00
comment,UgwtFdXY-V2GKgQwPKF4AaABAg,nBpe1E_N9Ig,에스쁘아,1,0,2025-10-23 00:00:00+00
comment,UgxaupToXm3pAC9Alih4AaABAg,IVhBqra-auc,페리페라,1,1,2026-08-02 00:00:00+00
comment,UgxFlygAsVoG9olJfGp4AaABAg.AZlndtSlaxlAZmp2J4UQRu,IVhBqra-auc,퓌,1,1,2026-08-02 00:00:00+00
comment,UgxFlygAsVoG9olJfGp4AaABAg.AZlndtSlaxlAZmp2J4UQRu,IVhBqra-auc,나스,1,1,2026-08-02 00:00:00+00
comment,UgxIs66jrhK9aH4TGgt4AaABAg,fuBl3Iwzfuw,코스알엑스,1,0,2026-03-22 00:00:00+00
comment,UgxIs66jrhK9aH4TGgt4AaABAg,fuBl3Iwzfuw,바이오던스,1,0,2026-03-22 00:00:00+00
comment,Ugwy3Uycc3WZIHwFkux4AaABAg,fuBl3Iwzfuw,코스알엑스,1,1,2026-03-22 00:00:00+00
comment,UgzYgssVM5B7h4qx7ZB4AaABAg,fuBl3Iwzfuw,라운드랩,1,1,2026-03-22 00:00:00+00
comment,Ugw7i4ByRtzZZyk_ei54AaABAg,fuBl3Iwzfuw,웰라쥬,1,1,2026-03-22 00:00:00+00
comment,Ugx4-NVzsziCiA0zVOx4AaABAg,IVhBqra-auc,롬앤,1,1,2026-08-02 00:00:00+00
comment,UgyrsnttvRRjn79IjLp4AaABAg,IVhBqra-auc,퓌,1,0,2026-08-02 00:00:00+00
comment,UgyrsnttvRRjn79IjLp4AaABAg.AZlut-4mueuAZnx_e92ER5,IVhBqra-auc,퓌,1,0,2026-08-02 00:00:00+00
comment,UgzZtD_n00oKHv4NCgR4AaABAg,0uLJEQKPt2g,프레시안,1,0,2026-08-11 00:00:00+00
comment,UgwbVutAro9gdZB-MXZ4AaABAg,8FpgoWHaQlM,한스킨,1,1,2025-12-22 00:00:00+00
comment,UgxUPqsaC66rBxZVx5h4AaABAg,8FpgoWHaQlM,올리브영,1,1,2025-12-22 00:00:00+00
comment,UgxUPqsaC66rBxZVx5h4AaABAg,8FpgoWHaQlM,어바웃톤,1,1,2025-12-22 00:00:00+00
comment,Ugwtci9fEXVOnZDjDmZ4AaABAg,8FpgoWHaQlM,올리브영,1,1,2025-12-22 00:00:00+00
comment,UgyFynoUwqmufSFfNR54AaABAg,aUl1Hfhj_bs,롬앤,1,1,2026-07-23 00:00:00+00
comment,UgwPHW6a1-Hu40DYmVt4AaABAg,aUl1Hfhj_bs,퓌,1,1,2026-07-23 00:00:00+00
comment,UgzLxHXdnwTlnGbYh4t4AaABAg,49q9wmZkH_s,퓌,1,0,2026-07-23 00:00:00+00
comment,UgxUPQIH1ZJJXFjVcU94AaABAg,NWGHjzbZ7uk,셀라딕스,3,1,2026-03-22 00:00:00+00
comment,Ugz3xMcm3BQ3PTuKlR94AaABAg,xSwU9n3IN_M,달바,1,1,2026-07-23 00:00:00+00
comment,Ugz3xMcm3BQ3PTuKlR94AaABAg,xSwU9n3IN_M,바이오더마,1,1,2026-07-23 00:00:00+00
comment,UgzhAx8XyEqnHQEK2494AaABAg.AK-CWLOL0guAQzWbY9yq8J,xSwU9n3IN_M,더마팩토리,1,1,2025-12-23 00:00:00+00
comment,UgzhAx8XyEqnHQEK2494AaABAg.AK-CWLOL0guARy0Mvtn2gi,xSwU9n3IN_M,디오디너리,2,1,2026-01-23 00:00:00+00
comment,UgzhAx8XyEqnHQEK2494AaABAg.AK-CWLOL0guARy0Mvtn2gi,xSwU9n3IN_M,올리브영,1,0,2026-01-23 00:00:00+00
comment,UgyF1bP_tMstg14Qn4t4AaABAg.AOgqcaf5dRRAQQfll4h9jQ,xSwU9n3IN_M,센카,1,1,2025-12-23 00:00:00+00
comment,Ugx08S2vwb9DSPgMPm94AaABAg.AJEDlUCB-mRAOwwCV9DIol,xSwU9n3IN_M,제로이드,1,0,2025-11-23 00:00:00+00
comment,Ugzabf50jmwN8uEWBgh4AaABAg.AN_bB5mmaBtASjCbB0BhrI,xSwU9n3IN_M,디오디너리,1,0,2026-02-23 00:00:00+00
comment,Ugzabf50jmwN8uEWBgh4AaABAg.AN_bB5mmaBtAT3s_W3m3QP,xSwU9n3IN_M,디오디너리,1,1,2026-02-23 00:00:00+00
comment,UgxWMgfMr0YWLcqqHyV4AaABAg,LXtBJ5liJiM,바세린,2,2,2025-08-23 00:00:00+00
comment,UgxQhCuwQqixNSyAJnJ4AaABAg,M6n9igYQ4BY,브링그린,1,1,2025-09-23 00:00:00+00
comment,UgxQhCuwQqixNSyAJnJ4AaABAg,M6n9igYQ4BY,파티온,1,1,2025-09-23 00:00:00+00
comment,UgzlNJ8gby_fSxEKWJR4AaABAg,qpY8tsZtbQU,디오디너리,1,1,2026-08-02 00:00:00+00
comment,UgwRiCDct5XerVZg_f94AaABAg,qpY8tsZtbQU,브링그린,1,1,2026-05-23 00:00:00+00
comment,UgxK94ipWXY-afqG0vd4AaABAg,qpY8tsZtbQU,라로슈포제,1,1,2026-02-23 00:00:00+00
comment,Ugy_HE-wP1xypT67Mnl4AaABAg.AIzShhpY7uHAJ-NIzTxkd4,_0-7H4uMLTg,동국제약,3,1,2025-08-23 00:00:00+00
comment,UgwvTsPf7Qu5whjqJmF4AaABAg,_0-7H4uMLTg,닥터디퍼런트,1,0,2025-09-23 00:00:00+00
comment,UgxqZouNNN_BrbfNTHt4AaABAg,_0-7H4uMLTg,라로슈포제,1,1,2025-08-23 00:00:00+00
comment,UgyexTWqweghF8YkbhN4AaABAg,_0-7H4uMLTg,라로슈포제,1,0,2025-08-23 00:00:00+00
comment,UgxHZAjWdjHaaCjmX2F4AaABAg,_0-7H4uMLTg,에스트라,1,1,2025-08-23 00:00:00+00
comment,UgxHZAjWdjHaaCjmX2F4AaABAg,_0-7H4uMLTg,라로슈포제,1,1,2025-08-23 00:00:00+00
comment,UgyqE14kTsDOPho4tnN4AaABAg,_0-7H4uMLTg,마데카솔,1,1,2025-08-23 00:00:00+00
comment,UgyqE14kTsDOPho4tnN4AaABAg,_0-7H4uMLTg,제로이드,1,1,2025-08-23 00:00:00+00
comment,UgwcQWa5n-lSIghUpbl4AaABAg,_0-7H4uMLTg,라로슈포제,1,0,2026-02-23 00:00:00+00
comment,UgwcQWa5n-lSIghUpbl4AaABAg,_0-7H4uMLTg,이지듀,1,1,2026-02-23 00:00:00+00
comment,UgxsKcaxyTqOTYhBbwh4AaABAg,_0-7H4uMLTg,닥터디퍼런트,1,0,2025-08-23 00:00:00+00
comment,UgyAwdAeC83GArfNQ8B4AaABAg,fn5kcr-7RKM,로레알,1,1,2025-08-23 00:00:00+00
comment,UgxYVixOkcnnR5XA57F4AaABAg,fn5kcr-7RKM,헤드앤숄더,1,0,2025-08-23 00:00:00+00
comment,UgydGtdtFwH-003UHWV4AaABAg,1atM25sAu0k,더샘,1,0,2026-05-23 00:00:00+00
comment,UgxBcJsRUR9TpbT6MvF4AaABAg,_0-7H4uMLTg,닥터디퍼런트,1,1,2025-08-23 00:00:00+00
comment,UgxBcJsRUR9TpbT6MvF4AaABAg,_0-7H4uMLTg,라로슈포제,1,1,2025-08-23 00:00:00+00
comment,UgxBcJsRUR9TpbT6MvF4AaABAg,_0-7H4uMLTg,동국제약,1,1,2025-08-23 00:00:00+00
comment,UgxdjYguDlp0AxUNJAx4AaABAg,_0-7H4uMLTg,라로슈포제,1,1,2025-09-23 00:00:00+00
comment,UgxdjYguDlp0AxUNJAx4AaABAg,_0-7H4uMLTg,닥터디퍼런트,1,0,2025-09-23 00:00:00+00
comment,UgzNmsQYmv1lAbOe_zx4AaABAg,_0-7H4uMLTg,바세린,1,0,2025-08-23 00:00:00+00
comment,UgzT14JhoCH__x3V6BB4AaABAg,_0-7H4uMLTg,올리브영,2,1,2025-08-23 00:00:00+00
comment,UgzT14JhoCH__x3V6BB4AaABAg,_0-7H4uMLTg,바세린,1,0,2025-08-23 00:00:00+00
comment,UgyaQ6ciGFElXSqaQDt4AaABAg,_0-7H4uMLTg,닥터디퍼런트,1,0,2025-08-23 00:00:00+00
comment,UgzVSZIrXzcvTNufpqd4AaABAg.AIzaa-ug9Y_AIzhRMcCcSi,_0-7H4uMLTg,올리브영,1,1,2025-08-23 00:00:00+00
comment,UgzVSZIrXzcvTNufpqd4AaABAg.AIzaa-ug9Y_AJ0-RkJ_wHR,_0-7H4uMLTg,랑콤,1,1,2025-08-23 00:00:00+00
comment,UgxNNIWWlphoPbvzYkN4AaABAg,_0-7H4uMLTg,라로슈포제,1,1,2025-08-23 00:00:00+00
comment,UgzR2akex7wbZkWhv794AaABAg.AIzmHTbUMR2AIznLejZcGu,_0-7H4uMLTg,라로슈포제,1,1,2025-08-23 00:00:00+00
comment,Ugz8DsWeFiMt-Pmds7F4AaABAg,2k3cmuBR4lI,피지오겔,1,1,2026-04-23 00:00:00+00
comment,UgzroZsYtSX4MMfYYWB4AaABAg.AKMpLnber6mA_e-R52nRxu,WVnQt2ewdPg,디오디너리,1,0,2026-08-19 00:00:00+00
comment,UgzBY4oMlozd93e_CxZ4AaABAg,exskLnAJWGQ,바세린,3,0,2025-08-23 00:00:00+00
comment,Ugxm7RJtqaZ2OBRb5ER4AaABAg,exskLnAJWGQ,바세린,1,1,2025-08-23 00:00:00+00
comment,UgyTYvnQGbDgcbyCnX14AaABAg,exskLnAJWGQ,바세린,2,1,2025-08-23 00:00:00+00
comment,UgwA4LdLQXyG3x8EMTZ4AaABAg,1atM25sAu0k,디올,1,0,2026-05-21 00:00:00+00
comment,UgxvzSKJf3Od9NsRqyR4AaABAg,1atM25sAu0k,어바웃톤,1,1,2026-05-21 00:00:00+00
comment,UgxvzSKJf3Od9NsRqyR4AaABAg.AW_nPIlw8XnA_4TuJRg-15,1atM25sAu0k,셀퓨전씨,1,0,2026-08-07 00:00:00+00
comment,UgwOPnUNXQhyDqWPsAp4AaABAg,1atM25sAu0k,헤라,1,0,2026-06-21 00:00:00+00
comment,UgwOPnUNXQhyDqWPsAp4AaABAg.AXPzDRoTGrUA_4Tceh62xf,1atM25sAu0k,에스티로더,1,0,2026-08-07 00:00:00+00
comment,UgzGiXyC380kPAuGKbd4AaABAg,YiZZ8_BBTnk,올리브영,1,0,2025-08-23 00:00:00+00
comment,UgyyTU3SsvbZs8ZOMeh4AaABAg,YiZZ8_BBTnk,도브,1,1,2026-04-23 00:00:00+00
comment,UgxlFJ_j2skOvHntd1t4AaABAg,YiZZ8_BBTnk,디오디너리,1,1,2025-11-23 00:00:00+00
comment,UgxlFJ_j2skOvHntd1t4AaABAg.APQXJOqAE-7APTIJZtUoST,YiZZ8_BBTnk,디오디너리,1,1,2025-11-23 00:00:00+00
comment,UgxlFJ_j2skOvHntd1t4AaABAg.APQXJOqAE-7APTJ4llpbCo,YiZZ8_BBTnk,디오디너리,2,1,2025-11-23 00:00:00+00
comment,UgwpQ0RzxOxZ2Cwxijd4AaABAg,YiZZ8_BBTnk,닥터지,1,1,2026-03-23 00:00:00+00
comment,UgwwQlzOkmjV1tEqrep4AaABAg,YiZZ8_BBTnk,올리브영,1,0,2025-08-23 00:00:00+00
comment,UgxvAbLjOcpozL5pNWN4AaABAg,YiZZ8_BBTnk,코스알엑스,1,0,2026-05-23 00:00:00+00
comment,UgxvAbLjOcpozL5pNWN4AaABAg.AWfK8BlcBn9AWhD1UtzFU4,YiZZ8_BBTnk,코스알엑스,1,1,2026-05-23 00:00:00+00
comment,UgxRg7h0c4g8jsENq9N4AaABAg,YiZZ8_BBTnk,디오디너리,1,1,2025-08-23 00:00:00+00
comment,Ugy2Y5A_-Xa-f88zUcV4AaABAg,YiZZ8_BBTnk,디오디너리,1,1,2025-08-23 00:00:00+00
comment,Ugzr6PoX9MyJ511RviF4AaABAg,YiZZ8_BBTnk,디오디너리,1,0,2025-08-23 00:00:00+00
comment,Ugzk5mpDXSquU9hOcg54AaABAg,YiZZ8_BBTnk,코스알엑스,1,0,2025-08-23 00:00:00+00
comment,Ugw3VMNdyMqKy8izFSR4AaABAg,YiZZ8_BBTnk,닥터지,1,1,2025-08-23 00:00:00+00
comment,Ugz0Q44UC9dhOJdGgMl4AaABAg,YiZZ8_BBTnk,닥터지,1,1,2025-08-23 00:00:00+00
comment,UgzbmzDp4NzmsF7tX8p4AaABAg,YiZZ8_BBTnk,코스알엑스,1,0,2025-09-23 00:00:00+00
comment,UgwCwgwklOF4_3NnyXl4AaABAg,YiZZ8_BBTnk,닥터지,2,2,2025-08-23 00:00:00+00
comment,UgyAD1JDkuvN_57A5jJ4AaABAg,YiZZ8_BBTnk,아벤느,1,1,2025-08-23 00:00:00+00
comment,UgzxsCdHcXclfDmqZlh4AaABAg,YiZZ8_BBTnk,코스알엑스,1,1,2025-08-23 00:00:00+00
comment,UgzOWKQzkQr_xaXeME94AaABAg.AIhYYGA2rePAJ-CeoZZo2r,YiZZ8_BBTnk,디오디너리,1,0,2025-08-23 00:00:00+00
comment,UgyypGmNqWXGAHKXIEF4AaABAg,YiZZ8_BBTnk,설화수,1,1,2026-05-23 00:00:00+00
comment,UgwX-L22nyNuxHwz3ul4AaABAg,YiZZ8_BBTnk,올리브영,1,0,2025-08-23 00:00:00+00
comment,UgwbP2sjBRzy0t8Mc2F4AaABAg,YiZZ8_BBTnk,바닐라코,2,2,2025-09-23 00:00:00+00
comment,UgyKnXUvPA7ceMB4cUd4AaABAg,YiZZ8_BBTnk,코스알엑스,1,0,2025-08-23 00:00:00+00
comment,UgyKnXUvPA7ceMB4cUd4AaABAg,YiZZ8_BBTnk,디오디너리,1,0,2025-08-23 00:00:00+00
comment,Ugx7ycJMrPSkp6aui-Z4AaABAg,YiZZ8_BBTnk,닥터지,1,0,2025-08-23 00:00:00+00
comment,Ugy4VG142AcA4lYZioN4AaABAg,LX97Z2_Q4Ss,롬앤,1,1,2026-01-21 00:00:00+00
comment,UgxETi_HjfSUSpWIl-Z4AaABAg,YiZZ8_BBTnk,오아조,1,1,2025-08-23 00:00:00+00
comment,UgxETi_HjfSUSpWIl-Z4AaABAg.AKwgrdNZwNNAKx4vHaErjR,YiZZ8_BBTnk,올리브영,1,0,2025-08-23 00:00:00+00
comment,UgxETi_HjfSUSpWIl-Z4AaABAg.AKwgrdNZwNNAWHzpbTLdNk,YiZZ8_BBTnk,오아조,1,0,2026-05-23 00:00:00+00
comment,UgzQxpV5M3ZPX8bpeeV4AaABAg,YiZZ8_BBTnk,올리브영,1,1,2025-09-23 00:00:00+00
comment,UgzQxpV5M3ZPX8bpeeV4AaABAg,YiZZ8_BBTnk,바세린,1,1,2025-09-23 00:00:00+00
comment,Ugx85HBh7htPPggCHLl4AaABAg,LX97Z2_Q4Ss,롬앤,2,0,2026-01-21 00:00:00+00
comment,UgxsZPsIWa-HyFwZEnN4AaABAg,YiZZ8_BBTnk,닥터지,1,0,2025-08-23 00:00:00+00
comment,UgyCmq3QNt32gmNo_it4AaABAg,YiZZ8_BBTnk,디오디너리,1,0,2025-08-23 00:00:00+00
comment,UgyKx888mgHilrNAJrJ4AaABAg,YiZZ8_BBTnk,올리브영,1,1,2025-08-23 00:00:00+00
comment,UgyKx888mgHilrNAJrJ4AaABAg.AIlbMq4tVCHAIlsvTOrl4q,YiZZ8_BBTnk,이지듀,1,1,2025-08-23 00:00:00+00
comment,Ugx-kL0xb0fqVgkf7dF4AaABAg,YiZZ8_BBTnk,디오디너리,3,2,2025-08-23 00:00:00+00
comment,Ugx-kL0xb0fqVgkf7dF4AaABAg.AIkKkEwLvdZAIkYEn5g19Q,YiZZ8_BBTnk,디오디너리,1,0,2025-08-23 00:00:00+00
comment,Ugx-kL0xb0fqVgkf7dF4AaABAg.AIkKkEwLvdZAIofuTkcS9M,YiZZ8_BBTnk,듀오,1,1,2025-08-23 00:00:00+00
comment,Ugx-kL0xb0fqVgkf7dF4AaABAg.AIkKkEwLvdZAIkcj5__AOF,YiZZ8_BBTnk,디오디너리,1,0,2025-08-23 00:00:00+00
comment,UgyjDL20pjH7N0RONrR4AaABAg,rXrrHTfZWnk,벤튼,1,0,2026-07-23 00:00:00+00
comment,UgyIJYCalHycbnIsQl14AaABAg,LX97Z2_Q4Ss,롬앤,1,1,2026-01-21 00:00:00+00
comment,Ugw3tG2r8SGrvcxDxyF4AaABAg,LX97Z2_Q4Ss,롬앤,1,1,2026-01-21 00:00:00+00
comment,Ugwzqp2oqnZWiQVADet4AaABAg,LX97Z2_Q4Ss,롬앤,2,2,2026-01-21 00:00:00+00
comment,Ugz1E6_BwL3fmYDwu514AaABAg,LX97Z2_Q4Ss,롬앤,1,1,2026-01-21 00:00:00+00
comment,Ugy6PDehmcl9ifgbXtB4AaABAg,LX97Z2_Q4Ss,롬앤,1,1,2026-01-21 00:00:00+00
comment,Ugy4IzqqjUEZn0Z5Yat4AaABAg.AIhugvjI82uAIyzlJMyH5R,YiZZ8_BBTnk,닥터지,1,1,2025-08-23 00:00:00+00
comment,UgxJ6eBsGGIqxYjumIl4AaABAg,LX97Z2_Q4Ss,롬앤,1,0,2026-01-21 00:00:00+00
comment,UgwKpIYe_mME8wEeKU14AaABAg,1Oh4o_rQ_38,CNP,3,3,2026-06-23 00:00:00+00
comment,UgwKpIYe_mME8wEeKU14AaABAg,1Oh4o_rQ_38,차앤박,1,1,2026-06-23 00:00:00+00
comment,UgwvI-xjgj3Ayc5IGuB4AaABAg,mgHwfct7k-A,차앤박,1,0,2026-08-21 00:00:00+00
comment,UgxFPz4w7-vG7ARx-qp4AaABAg,mgHwfct7k-A,아누아,1,1,2026-08-17 00:00:00+00
comment,UgxFPz4w7-vG7ARx-qp4AaABAg,mgHwfct7k-A,폴라초이스,1,0,2026-08-17 00:00:00+00
comment,Ugzn0SpXwln6QkYbFVp4AaABAg,mgHwfct7k-A,아누아,1,1,2026-08-18 00:00:00+00
comment,UgwKhw5SWp1xqE12lmx4AaABAg,mgHwfct7k-A,블랑네이처,1,1,2026-08-18 00:00:00+00
comment,UgwKhw5SWp1xqE12lmx4AaABAg,mgHwfct7k-A,아누아,1,0,2026-08-18 00:00:00+00
comment,UgwDBTFg_WcE9POt8QR4AaABAg,mgHwfct7k-A,니들리,2,0,2026-08-22 00:00:00+00
comment,Ugx8BH1unzf4W1z6ufd4AaABAg,mgHwfct7k-A,이니스프리,1,0,2026-08-18 00:00:00+00
comment,Ugzey1oMLZPumn1NT7N4AaABAg,mgHwfct7k-A,주미소,1,0,2026-08-17 00:00:00+00
comment,Ugzey1oMLZPumn1NT7N4AaABAg,mgHwfct7k-A,아누아,1,1,2026-08-17 00:00:00+00
comment,UgykADOjE3SY0HX7_y94AaABAg,mgHwfct7k-A,차앤박,1,0,2026-08-17 00:00:00+00
comment,UgykADOjE3SY0HX7_y94AaABAg,mgHwfct7k-A,주미소,1,0,2026-08-17 00:00:00+00
comment,UgykADOjE3SY0HX7_y94AaABAg,mgHwfct7k-A,아누아,1,1,2026-08-17 00:00:00+00
comment,UgyXiqqNvR2OOU_5IJN4AaABAg,mgHwfct7k-A,블랑네이처,1,1,2026-08-17 00:00:00+00
comment,UgxkEVnzbckDT8-7Zdx4AaABAg,mgHwfct7k-A,디오디너리,1,0,2026-08-17 00:00:00+00
comment,UgykAi7jnjXIDb5IwPZ4AaABAg,mgHwfct7k-A,아누아,1,1,2026-08-17 00:00:00+00
comment,Ugwqp_FTRgxq3wQgf5t4AaABAg.A_ZmV1ofgAyA_baNcQAuZh,mgHwfct7k-A,비오텀,1,0,2026-08-18 00:00:00+00
comment,UgwgANpwKY82SKSpHG94AaABAg,mgHwfct7k-A,아누아,1,0,2026-08-18 00:00:00+00
comment,UgxlSvDgaAXXUrQEymx4AaABAg,mgHwfct7k-A,아누아,1,0,2026-08-18 00:00:00+00
comment,UgyImpddf6ti0SLSAm14AaABAg,mgHwfct7k-A,마몽드,1,1,2026-08-19 00:00:00+00
comment,Ugz01b76r0fboFQglnx4AaABAg,mgHwfct7k-A,디오디너리,1,1,2026-08-17 00:00:00+00
comment,Ugw23w5q1sOqm3kA8ox4AaABAg,zRPgPYfpH9M,일리윤,1,0,2026-07-23 00:00:00+00
comment,Ugxe81-QzGUVAlIBqct4AaABAg.AWfZG3e0qQzAWjI_PaLREU,zRPgPYfpH9M,폴라초이스,1,1,2026-05-23 00:00:00+00
comment,UgzD-4mK8k_sMMAwkxN4AaABAg.AWfMT9Wf0cRAWteG41BxKK,zRPgPYfpH9M,스트라이덱스,1,1,2026-05-23 00:00:00+00
comment,UgzD-4mK8k_sMMAwkxN4AaABAg.AWfMT9Wf0cRAWteG41BxKK,zRPgPYfpH9M,낫포유,1,1,2026-05-23 00:00:00+00
comment,UgzD-4mK8k_sMMAwkxN4AaABAg.AWfMT9Wf0cRAWteG41BxKK,zRPgPYfpH9M,일리윤,1,1,2026-05-23 00:00:00+00
comment,Ugyc4qaM2IVabn-UMNJ4AaABAg.AYBJPY4kqZTAYEUJbBRTbW,zRPgPYfpH9M,닥터디퍼런트,1,1,2026-06-23 00:00:00+00
comment,Ugyc4qaM2IVabn-UMNJ4AaABAg.AYBJPY4kqZTAYF8pFgatnH,zRPgPYfpH9M,폴라초이스,1,1,2026-06-23 00:00:00+00
comment,Ugyc4qaM2IVabn-UMNJ4AaABAg.AYBJPY4kqZTAYF8pFgatnH,zRPgPYfpH9M,벤튼,2,2,2026-06-23 00:00:00+00
comment,UgzA0wJ05tpSlAjPvpt4AaABAg,9wbJeq0ScAM,비플레인,1,1,2026-02-23 00:00:00+00
comment,UgzA0wJ05tpSlAjPvpt4AaABAg,9wbJeq0ScAM,넘버즈인,1,1,2026-02-23 00:00:00+00
comment,Ugx9kfoUJz0WoF575jp4AaABAg,9wbJeq0ScAM,토리든,1,1,2026-02-23 00:00:00+00
comment,Ugxp05Ap_dMQimUUUed4AaABAg,9wbJeq0ScAM,퓌,1,0,2026-02-23 00:00:00+00
comment,Ugy2Mkg1Z2ZFbtYPcYZ4AaABAg,9wbJeq0ScAM,아비브,1,1,2026-02-23 00:00:00+00
comment,UgwAfrplQEsX09IgIC14AaABAg,0CDVgES92Go,닥터자르트,1,0,2026-02-23 00:00:00+00
comment,Ugx4_RzUESPs8Kd35vh4AaABAg,0CDVgES92Go,에이프릴스킨,1,1,2026-02-23 00:00:00+00
comment,UgwZGogI79L5NzOXPdF4AaABAg,0CDVgES92Go,닥터자르트,1,1,2026-03-23 00:00:00+00
comment,UgxWS8mEW48xyQ4y4sp4AaABAg,0CDVgES92Go,스킨푸드,1,1,2026-02-23 00:00:00+00
comment,UgwovhO1HTWAx9lCxbx4AaABAg,0CDVgES92Go,에이프릴스킨,1,1,2026-02-23 00:00:00+00
comment,UgyiN2UKerM0IZUXsXx4AaABAg,0CDVgES92Go,에스네이처,1,1,2026-02-23 00:00:00+00
comment,UgxsfCuikBatIGHWUpJ4AaABAg,XEVFCDGDX8A,샤넬,1,1,2025-10-23 00:00:00+00
