source,board,category_key,product_key,day_kst,n,n_snapshots,present_share,rank_mean,rank_min,rank_max,price_mode
daisomall,review,CTGR_01050,1074272,2026-08-22,13,24,0.54,32.7,29,35,5000
daisomall,review,CTGR_01050,1074272,2026-08-23,21,24,0.88,49.4,46,52,5000
daisomall,review,CTGR_01050,1074272,2026-08-24,2,2,1.0,46,46,46,5000
daisomall,review,CTGR_01050,1074361,2026-08-19,1,2,0.5,21,21,21,1000
daisomall,review,CTGR_01050,1074361,2026-08-20,1,1,1.0,24,24,24,1000
daisomall,review,CTGR_01050,1074361,2026-08-21,9,17,0.53,86.8,84,88,1000
daisomall,review,CTGR_01050,1074364,2026-08-21,10,17,0.59,9.7,9,10,2000
daisomall,review,CTGR_01050,1074364,2026-08-22,9,24,0.38,22.1,22,23,2000
daisomall,review,CTGR_01050,1074364,2026-08-23,24,24,1.0,26.3,23,28,2000
daisomall,review,CTGR_01050,1074364,2026-08-24,2,2,1.0,26,26,26,2000
daisomall,review,CTGR_01050,1074684,2026-08-21,1,17,0.06,70,70,70,5000
daisomall,review,CTGR_01050,1074684,2026-08-22,24,24,1.0,75.1,70,83,5000
daisomall,review,CTGR_01050,1074684,2026-08-23,24,24,1.0,89.6,83,93,5000
daisomall,review,CTGR_01050,1074684,2026-08-24,2,2,1.0,93,93,93,5000
daisomall,review,CTGR_01050,1075003,2026-08-21,17,17,1.0,79,72,85,1000
daisomall,review,CTGR_01050,1075003,2026-08-22,24,24,1.0,85.1,77,98,1000
daisomall,review,CTGR_01050,1075003,2026-08-23,11,24,0.46,96.5,94,98,1000
daisomall,review,CTGR_01050,1075033,2026-08-19,2,2,1.0,26,25,27,5000
daisomall,review,CTGR_01050,1075033,2026-08-20,1,1,1.0,36,36,36,5000
daisomall,review,CTGR_01050,1075033,2026-08-21,7,17,0.41,46.4,44,54,5000
daisomall,review,CTGR_01050,1075033,2026-08-22,8,24,0.33,55.2,53,68,5000
daisomall,review,CTGR_01050,1075033,2026-08-23,24,24,1.0,66.7,62,76,5000
daisomall,review,CTGR_01050,1075033,2026-08-24,2,2,1.0,76,76,76,5000
daisomall,review,CTGR_01050,1075042,2026-08-19,2,2,1.0,92,85,99,5000
daisomall,review,CTGR_01050,1075048,2026-08-22,1,24,0.04,56,56,56,5000
daisomall,review,CTGR_01050,1075048,2026-08-23,24,24,1.0,60.5,56,63,5000
daisomall,review,CTGR_01050,1075048,2026-08-24,2,2,1.0,60,60,60,5000
daisomall,review,CTGR_01050,1075757,2026-08-19,1,2,0.5,7,7,7,2000
daisomall,review,CTGR_01050,1075757,2026-08-20,1,1,1.0,2,2,2,2000
daisomall,review,CTGR_01050,1075757,2026-08-21,17,17,1.0,4.6,3,7,2000
daisomall,review,CTGR_01050,1075757,2026-08-22,24,24,1.0,5.1,3,7,2000
daisomall,review,CTGR_01050,1075757,2026-08-23,24,24,1.0,7.3,6,9,2000
daisomall,review,CTGR_01050,1075757,2026-08-24,2,2,1.0,6,6,6,2000
daisomall,review,CTGR_01050,1075761,2026-08-19,2,2,1.0,41.5,41,42,2000
daisomall,review,CTGR_01050,1075761,2026-08-20,1,1,1.0,54,54,54,2000
daisomall,review,CTGR_01050,1075761,2026-08-21,17,17,1.0,63.6,60,69,2000
daisomall,review,CTGR_01050,1075761,2026-08-22,24,24,1.0,69.0,66,82,2000
daisomall,review,CTGR_01050,1075761,2026-08-23,24,24,1.0,82.9,80,92,2000
daisomall,review,CTGR_01050,1075761,2026-08-24,2,2,1.0,92,92,92,2000
daisomall,review,CTGR_01050,1075764,2026-08-21,17,17,1.0,36.7,26,40,2000
daisomall,review,CTGR_01050,1075764,2026-08-22,24,24,1.0,41.5,34,48,2000
daisomall,review,CTGR_01050,1075764,2026-08-23,24,24,1.0,54.3,48,58,2000
daisomall,review,CTGR_01050,1075764,2026-08-24,2,2,1.0,52,52,52,2000
daisomall,review,CTGR_01050,1076116,2026-08-21,17,17,1.0,90.6,82,97,5000
daisomall,review,CTGR_01050,1076116,2026-08-22,3,24,0.12,96,96,96,5000
daisomall,review,CTGR_01050,1076119,2026-08-21,17,17,1.0,18.4,11,21,1500
daisomall,review,CTGR_01050,1076119,2026-08-22,24,24,1.0,21.7,16,27,1500
daisomall,review,CTGR_01050,1076119,2026-08-23,24,24,1.0,30.3,24,34,1500
daisomall,review,CTGR_01050,1076119,2026-08-24,2,2,1.0,31,31,31,1500
daisomall,review,CTGR_01050,1076125,2026-08-19,1,2,0.5,2,2,2,5000
daisomall,review,CTGR_01050,1076125,2026-08-20,1,1,1.0,4,4,4,5000
daisomall,review,CTGR_01050,1076125,2026-08-21,17,17,1.0,17.4,10,20,5000
daisomall,review,CTGR_01050,1076125,2026-08-22,24,24,1.0,20.7,15,26,5000
daisomall,review,CTGR_01050,1076125,2026-08-23,24,24,1.0,29.3,23,33,5000
daisomall,review,CTGR_01050,1076125,2026-08-24,2,2,1.0,30,30,30,5000
daisomall,review,CTGR_01050,1076496,2026-08-21,17,17,1.0,55.9,48,59,1000
daisomall,review,CTGR_01050,1076496,2026-08-22,24,24,1.0,62.5,58,73,1000
daisomall,review,CTGR_01050,1076496,2026-08-23,24,24,1.0,76.7,73,81,1000
daisomall,review,CTGR_01050,1076496,2026-08-24,2,2,1.0,81,81,81,1000
daisomall,review,CTGR_01050,1076679,2026-08-19,2,2,1.0,89,88,90,5000
daisomall,review,CTGR_01050,1076679,2026-08-20,1,1,1.0,91,91,91,5000
daisomall,review,CTGR_01050,1076689,2026-08-19,2,2,1.0,75.5,75,76,5000
daisomall,review,CTGR_01050,1076689,2026-08-20,1,1,1.0,77,77,77,5000
daisomall,review,CTGR_01050,1076689,2026-08-21,3,17,0.18,90.7,89,94,5000
daisomall,review,CTGR_01050,1076691,2026-08-19,2,2,1.0,60,60,60,1000
daisomall,review,CTGR_01050,1076691,2026-08-20,1,1,1.0,64,64,64,1000
daisomall,review,CTGR_01050,1076691,2026-08-21,17,17,1.0,85,76,89,1000
daisomall,review,CTGR_01050,1076691,2026-08-22,23,24,0.96,93.3,89,97,1000
daisomall,review,CTGR_01050,1078583,2026-08-19,2,2,1.0,40.5,40,41,5000
daisomall,review,CTGR_01050,1078583,2026-08-20,1,1,1.0,44,44,44,5000
daisomall,review,CTGR_01050,1078583,2026-08-21,17,17,1.0,61.6,53,65,5000
daisomall,review,CTGR_01050,1078583,2026-08-22,24,24,1.0,67.2,63,76,5000
daisomall,review,CTGR_01050,1078583,2026-08-23,24,24,1.0,81,76,85,5000
daisomall,review,CTGR_01050,1078583,2026-08-24,2,2,1.0,84,84,84,5000
daisomall,review,CTGR_01050,1078618,2026-08-23,1,24,0.04,69,69,69,2000
daisomall,review,CTGR_01050,1078618,2026-08-24,2,2,1.0,69,69,69,2000
daisomall,review,CTGR_01050,1078668,2026-08-19,1,2,0.5,71,71,71,3000
daisomall,review,CTGR_01050,1078668,2026-08-20,1,1,1.0,72,72,72,3000
daisomall,review,CTGR_01050,1078668,2026-08-21,17,17,1.0,87.4,81,96,3000
daisomall,review,CTGR_01050,1078668,2026-08-22,19,24,0.79,92.3,91,95,3000
daisomall,review,CTGR_01050,1078698,2026-08-19,2,2,1.0,36.5,33,40,1000
daisomall,review,CTGR_01050,1078698,2026-08-20,1,1,1.0,9,9,9,1000
daisomall,review,CTGR_01050,1078698,2026-08-21,17,17,1.0,21.5,15,26,1000
daisomall,review,CTGR_01050,1078698,2026-08-22,24,24,1.0,24.9,17,35,1000
daisomall,review,CTGR_01050,1078698,2026-08-23,24,24,1.0,34.2,28,39,1000
daisomall,review,CTGR_01050,1078698,2026-08-24,2,2,1.0,36,36,36,1000
daisomall,review,CTGR_01050,1078844,2026-08-19,2,2,1.0,12,3,21,3000
daisomall,review,CTGR_01050,1078844,2026-08-20,1,1,1.0,3,3,3,3000
daisomall,review,CTGR_01050,1078844,2026-08-21,17,17,1.0,7,5,10,3000
daisomall,review,CTGR_01050,1078844,2026-08-22,24,24,1.0,8.0,5,11,3000
daisomall,review,CTGR_01050,1078844,2026-08-23,24,24,1.0,12.2,10,17,3000
daisomall,review,CTGR_01050,1078844,2026-08-24,2,2,1.0,10,10,10,3000
daisomall,review,CTGR_01050,1078846,2026-08-19,1,2,0.5,82,82,82,5000
daisomall,review,CTGR_01050,1078846,2026-08-20,1,1,1.0,83,83,83,5000
daisomall,review,CTGR_01050,1078846,2026-08-21,3,17,0.18,95.7,95,97,5000
daisomall,review,CTGR_01050,1078973,2026-08-23,4,24,0.17,22,22,22,5000
daisomall,review,CTGR_01050,1079136,2026-08-19,2,2,1.0,55,51,59,5000
daisomall,review,CTGR_01050,1079136,2026-08-20,1,1,1.0,63,63,63,5000
daisomall,review,CTGR_01050,1079136,2026-08-21,17,17,1.0,82.2,75,88,5000
daisomall,review,CTGR_01050,1079136,2026-08-22,23,24,0.96,88.4,81,96,5000
daisomall,review,CTGR_01050,1079136,2026-08-23,4,24,0.17,98,98,98,5000
daisomall,review,CTGR_01050,1079255,2026-08-19,2,2,1.0,92,89,95,5000
daisomall,review,CTGR_01050,1079255,2026-08-20,1,1,1.0,97,97,97,5000
daisomall,review,CTGR_01050,1079335,2026-08-19,2,2,1.0,64,61,67,3000
daisomall,review,CTGR_01050,1079335,2026-08-20,1,1,1.0,65,65,65,3000
daisomall,review,CTGR_01050,1079335,2026-08-21,17,17,1.0,79.4,73,86,3000
daisomall,review,CTGR_01050,1079335,2026-08-22,24,24,1.0,86.3,80,99,3000
daisomall,review,CTGR_01050,1079335,2026-08-23,15,24,0.62,98.2,96,100,3000
daisomall,review,CTGR_01050,1079394,2026-08-19,2,2,1.0,91.5,87,96,3000
daisomall,review,CTGR_01050,1079394,2026-08-20,1,1,1.0,89,89,89,3000
daisomall,review,CTGR_01050,1079394,2026-08-21,2,17,0.12,92,92,92,3000
daisomall,review,CTGR_01050,1079417,2026-08-19,2,2,1.0,74.5,74,75,3000
daisomall,review,CTGR_01050,1079417,2026-08-20,1,1,1.0,87,87,87,3000
daisomall,review,CTGR_01050,1079865,2026-08-19,2,2,1.0,63,62,64,5000
daisomall,review,CTGR_01050,1079865,2026-08-20,1,1,1.0,74,74,74,5000
daisomall,review,CTGR_01050,1079865,2026-08-21,17,17,1.0,89.8,86,99,5000
daisomall,review,CTGR_01050,1079865,2026-08-22,23,24,0.96,96.5,94,99,5000
daisomall,review,CTGR_01050,1079890,2026-08-19,2,2,1.0,52,49,55,5000
daisomall,review,CTGR_01050,1079890,2026-08-20,1,1,1.0,57,57,57,5000
daisomall,review,CTGR_01050,1079890,2026-08-21,17,17,1.0,59.4,52,61,5000
daisomall,review,CTGR_01050,1079890,2026-08-22,24,24,1.0,61.0,58,69,5000
daisomall,review,CTGR_01050,1079890,2026-08-23,24,24,1.0,72.7,69,77,5000
daisomall,review,CTGR_01050,1079890,2026-08-24,2,2,1.0,77,77,77,5000
daisomall,review,CTGR_01050,1079914,2026-08-19,2,2,1.0,75,69,81,2000
daisomall,review,CTGR_01050,1079914,2026-08-20,1,1,1.0,82,82,82,2000
daisomall,review,CTGR_01050,1079914,2026-08-21,9,17,0.53,95.9,94,98,2000
daisomall,review,CTGR_01050,1080030,2026-08-19,2,2,1.0,24,20,28,5000
daisomall,review,CTGR_01050,1080030,2026-08-20,1,1,1.0,31,31,31,5000
daisomall,review,CTGR_01050,1080030,2026-08-21,17,17,1.0,45.7,38,49,5000
daisomall,review,CTGR_01050,1080030,2026-08-22,24,24,1.0,49.3,44,60,5000
daisomall,review,CTGR_01050,1080030,2026-08-23,24,24,1.0,64.3,60,70,5000
daisomall,review,CTGR_01050,1080030,2026-08-24,2,2,1.0,68,68,68,5000
daisomall,review,CTGR_01050,1080034,2026-08-19,2,2,1.0,4.5,4,5,3000
daisomall,review,CTGR_01050,1080034,2026-08-20,1,1,1.0,6,6,6,3000
daisomall,review,CTGR_01050,1080034,2026-08-21,17,17,1.0,20.3,13,23,3000
daisomall,review,CTGR_01050,1080034,2026-08-22,24,24,1.0,24.9,20,30,3000
daisomall,review,CTGR_01050,1080034,2026-08-23,24,24,1.0,34.6,30,38,3000
daisomall,review,CTGR_01050,1080034,2026-08-24,2,2,1.0,33,33,33,3000
daisomall,review,CTGR_01050,1080321,2026-08-21,17,17,1.0,68.9,64,73,5000
daisomall,review,CTGR_01050,1080321,2026-08-22,24,24,1.0,73.8,71,85,5000
daisomall,review,CTGR_01050,1080321,2026-08-23,24,24,1.0,87.9,85,91,5000
daisomall,review,CTGR_01050,1080321,2026-08-24,2,2,1.0,91,91,91,5000
daisomall,review,CTGR_01050,1080533,2026-08-19,2,2,1.0,90,86,94,3000
daisomall,review,CTGR_01050,1080533,2026-08-20,1,1,1.0,96,96,96,3000
daisomall,review,CTGR_01050,1080537,2026-08-19,2,2,1.0,6.5,6,7,5000
daisomall,review,CTGR_01050,1080537,2026-08-20,1,1,1.0,10,10,10,5000
daisomall,review,CTGR_01050,1080537,2026-08-21,17,17,1.0,24.5,19,28,5000
daisomall,review,CTGR_01050,1080537,2026-08-22,24,24,1.0,28.0,21,36,5000
daisomall,review,CTGR_01050,1080537,2026-08-23,24,24,1.0,36.9,33,40,5000
daisomall,review,CTGR_01050,1080537,2026-08-24,2,2,1.0,37,37,37,5000
daisomall,review,CTGR_01050,1080550,2026-08-22,4,24,0.17,52,52,52,3000
daisomall,review,CTGR_01050,1080550,2026-08-23,5,24,0.21,60.6,59,61,3000
daisomall,review,CTGR_01050,1080550,2026-08-24,2,2,1.0,59,59,59,3000
daisomall,review,CTGR_01050,1080553,2026-08-19,2,2,1.0,81,80,82,3000
daisomall,review,CTGR_01050,1080553,2026-08-20,1,1,1.0,95,95,95,3000
daisomall,review,CTGR_01050,1080558,2026-08-21,1,17,0.06,80,80,80,3000
daisomall,review,CTGR_01050,1080558,2026-08-22,24,24,1.0,83.9,77,92,3000
daisomall,review,CTGR_01050,1080558,2026-08-23,15,24,0.62,96.3,92,100,3000
daisomall,review,CTGR_01050,1080676,2026-08-19,2,2,1.0,6.5,5,8,5000
daisomall,review,CTGR_01050,1080676,2026-08-20,1,1,1.0,11,11,11,5000
daisomall,review,CTGR_01050,1080676,2026-08-21,17,17,1.0,16.2,14,21,5000
daisomall,review,CTGR_01050,1080676,2026-08-22,24,24,1.0,19.3,14,28,5000
daisomall,review,CTGR_01050,1080676,2026-08-23,24,24,1.0,29.5,23,35,5000
daisomall,review,CTGR_01050,1080676,2026-08-24,2,2,1.0,32,32,32,5000
daisomall,review,CTGR_01050,1080683,2026-08-19,2,2,1.0,17.5,16,19,5000
daisomall,review,CTGR_01050,1080683,2026-08-20,1,1,1.0,23,23,23,5000
daisomall,review,CTGR_01050,1080683,2026-08-21,17,17,1.0,37.8,29,41,5000
daisomall,review,CTGR_01050,1080683,2026-08-22,24,24,1.0,41.8,34,50,5000
daisomall,review,CTGR_01050,1080683,2026-08-23,24,24,1.0,39.8,20,57,5000
daisomall,review,CTGR_01050,1080683,2026-08-24,2,2,1.0,20,20,20,5000
daisomall,review,CTGR_01050,1080684,2026-08-19,2,2,1.0,3,2,4,5000
daisomall,review,CTGR_01050,1080684,2026-08-20,1,1,1.0,5,5,5,5000
daisomall,review,CTGR_01050,1080684,2026-08-21,17,17,1.0,7.4,5,12,5000
daisomall,review,CTGR_01050,1080684,2026-08-22,24,24,1.0,8.1,2,10,5000
daisomall,review,CTGR_01050,1080684,2026-08-23,24,24,1.0,4.6,2,16,5000
daisomall,review,CTGR_01050,1080684,2026-08-24,2,2,1.0,16,16,16,5000
daisomall,review,CTGR_01050,1081213,2026-08-19,2,2,1.0,50,50,50,2000
daisomall,review,CTGR_01050,1081213,2026-08-20,1,1,1.0,53,53,53,2000
daisomall,review,CTGR_01050,1081213,2026-08-21,17,17,1.0,63.8,57,70,2000
daisomall,review,CTGR_01050,1081213,2026-08-22,24,24,1.0,70.2,64,81,2000
daisomall,review,CTGR_01050,1081213,2026-08-23,24,24,1.0,84.0,79,90,2000
daisomall,review,CTGR_01050,1081213,2026-08-24,2,2,1.0,90,90,90,2000
daisomall,review,CTGR_01050,1081334,2026-08-19,2,2,1.0,9.5,9,10,3000
daisomall,review,CTGR_01050,1081334,2026-08-20,1,1,1.0,13,13,13,3000
daisomall,review,CTGR_01050,1081334,2026-08-21,17,17,1.0,26.2,20,30,3000
daisomall,review,CTGR_01050,1081334,2026-08-22,24,24,1.0,30.7,26,37,3000
daisomall,review,CTGR_01050,1081334,2026-08-23,24,24,1.0,40.9,37,44,3000
daisomall,review,CTGR_01050,1081334,2026-08-24,2,2,1.0,39,39,39,3000
daisomall,review,CTGR_01050,1081353,2026-08-19,2,2,1.0,45.5,33,58,3000
daisomall,review,CTGR_01050,1081353,2026-08-20,1,1,1.0,35,35,35,3000
daisomall,review,CTGR_01050,1081353,2026-08-21,17,17,1.0,51.8,44,55,3000
daisomall,review,CTGR_01050,1081353,2026-08-22,24,24,1.0,56.6,52,67,3000
daisomall,review,CTGR_01050,1081353,2026-08-23,24,24,1.0,71.3,67,75,3000
daisomall,review,CTGR_01050,1081353,2026-08-24,2,2,1.0,75,75,75,3000
daisomall,review,CTGR_01050,1081355,2026-08-19,2,2,1.0,30,28,32,3000
daisomall,review,CTGR_01050,1081355,2026-08-20,1,1,1.0,34,34,34,3000
daisomall,review,CTGR_01050,1081355,2026-08-21,17,17,1.0,51.1,43,54,3000
daisomall,review,CTGR_01050,1081355,2026-08-22,24,24,1.0,56.5,52,65,3000
daisomall,review,CTGR_01050,1081355,2026-08-23,24,24,1.0,70.9,65,74,3000
daisomall,review,CTGR_01050,1081355,2026-08-24,2,2,1.0,74,74,74,3000
daisomall,review,CTGR_01050,1081357,2026-08-19,2,2,1.0,19.5,17,22,3000
daisomall,review,CTGR_01050,1081357,2026-08-20,1,1,1.0,25,25,25,3000
daisomall,review,CTGR_01050,1081357,2026-08-21,17,17,1.0,39.1,30,42,3000
daisomall,review,CTGR_01050,1081357,2026-08-22,24,24,1.0,39.2,37,43,3000
daisomall,review,CTGR_01050,1081357,2026-08-23,24,24,1.0,47,43,51,3000
daisomall,review,CTGR_01050,1081357,2026-08-24,2,2,1.0,43,43,43,3000
daisomall,review,CTGR_01050,1081359,2026-08-19,2,2,1.0,80,79,81,3000
daisomall,review,CTGR_01050,1081359,2026-08-20,1,1,1.0,81,81,81,3000
daisomall,review,CTGR_01050,1081359,2026-08-21,2,17,0.12,93,93,93,3000
daisomall,review,CTGR_01050,1081363,2026-08-19,2,2,1.0,18,12,24,3000
daisomall,review,CTGR_01050,1081363,2026-08-20,1,1,1.0,16,16,16,3000
daisomall,review,CTGR_01050,1081363,2026-08-21,17,17,1.0,25.5,23,28,3000
daisomall,review,CTGR_01050,1081363,2026-08-22,24,24,1.0,26.2,23,31,3000
daisomall,review,CTGR_01050,1081363,2026-08-23,24,24,1.0,30.9,25,36,3000
daisomall,review,CTGR_01050,1081363,2026-08-24,2,2,1.0,25,25,25,3000
daisomall,review,CTGR_01050,1081365,2026-08-19,2,2,1.0,7,6,8,3000
daisomall,review,CTGR_01050,1081365,2026-08-20,1,1,1.0,7,7,7,3000
daisomall,review,CTGR_01050,1081365,2026-08-21,17,17,1.0,16.4,12,22,3000
daisomall,review,CTGR_01050,1081365,2026-08-22,24,24,1.0,16.6,12,19,3000
daisomall,review,CTGR_01050,1081365,2026-08-23,24,24,1.0,21.8,19,23,3000
daisomall,review,CTGR_01050,1081365,2026-08-24,2,2,1.0,22,22,22,3000
daisomall,review,CTGR_01050,1081366,2026-08-19,1,2,0.5,18,18,18,3000
daisomall,review,CTGR_01050,1081366,2026-08-21,17,17,1.0,24.1,21,27,3000
daisomall,review,CTGR_01050,1081366,2026-08-22,24,24,1.0,24.2,21,29,3000
daisomall,review,CTGR_01050,1081366,2026-08-23,24,24,1.0,32.0,29,35,3000
daisomall,review,CTGR_01050,1081366,2026-08-24,2,2,1.0,34,34,34,3000
daisomall,review,CTGR_01050,1081367,2026-08-19,2,2,1.0,9.5,9,10,3000
daisomall,review,CTGR_01050,1081367,2026-08-20,1,1,1.0,12,12,12,3000
daisomall,review,CTGR_01050,1081367,2026-08-21,17,17,1.0,15.9,12,18,3000
daisomall,review,CTGR_01050,1081367,2026-08-22,24,24,1.0,18.4,16,22,3000
daisomall,review,CTGR_01050,1081367,2026-08-23,24,24,1.0,24.9,22,27,3000
daisomall,review,CTGR_01050,1081367,2026-08-24,2,2,1.0,24,24,24,3000
daisomall,review,CTGR_01050,1082157,2026-08-19,2,2,1.0,58.5,54,63,1000
daisomall,review,CTGR_01050,1082157,2026-08-20,1,1,1.0,67,67,67,1000
daisomall,review,CTGR_01050,1082157,2026-08-21,17,17,1.0,85.2,77,90,1000
daisomall,review,CTGR_01050,1082157,2026-08-22,23,24,0.96,90.7,84,98,1000
daisomall,review,CTGR_01050,1082375,2026-08-19,1,2,0.5,73,73,73,5000
daisomall,review,CTGR_01050,1082379,2026-08-19,2,2,1.0,62.5,57,68,3000
daisomall,review,CTGR_01050,1082379,2026-08-20,1,1,1.0,70,70,70,3000
daisomall,review,CTGR_01050,1082379,2026-08-21,17,17,1.0,88.9,80,94,3000
daisomall,review,CTGR_01050,1082379,2026-08-22,19,24,0.79,92.8,89,99,3000
daisomall,review,CTGR_01050,1082380,2026-08-19,1,2,0.5,94,94,94,3000
daisomall,review,CTGR_01050,1082389,2026-08-23,21,24,0.88,38.8,38,41,3000
daisomall,review,CTGR_01050,1082389,2026-08-24,2,2,1.0,38,38,38,3000
daisomall,review,CTGR_01050,1082804,2026-08-21,9,17,0.53,44.6,37,47,5000
daisomall,review,CTGR_01050,1082804,2026-08-22,12,24,0.5,49.5,44,59,5000
daisomall,review,CTGR_01050,1082804,2026-08-23,8,24,0.33,63,59,67,5000
daisomall,review,CTGR_01050,1082804,2026-08-24,2,2,1.0,67,67,67,5000
daisomall,review,CTGR_01050,1083259,2026-08-19,1,2,0.5,23,23,23,1000
daisomall,review,CTGR_01050,1083259,2026-08-20,1,1,1.0,42,42,42,1000
daisomall,review,CTGR_01050,1083259,2026-08-21,4,17,0.24,48.5,47,49,1000
daisomall,review,CTGR_01050,1083259,2026-08-22,24,24,1.0,48.7,46,57,1000
daisomall,review,CTGR_01050,1083259,2026-08-23,24,24,1.0,60.8,57,65,1000
daisomall,review,CTGR_01050,1083259,2026-08-24,2,2,1.0,63,63,63,1000
daisomall,review,CTGR_01050,1083261,2026-08-19,2,2,1.0,49,46,52,2000
daisomall,review,CTGR_01050,1083261,2026-08-20,1,1,1.0,61,61,61,2000
daisomall,review,CTGR_01050,1083261,2026-08-21,17,17,1.0,71.5,69,79,2000
daisomall,review,CTGR_01050,1083261,2026-08-22,24,24,1.0,76.8,73,91,2000
daisomall,review,CTGR_01050,1083261,2026-08-23,23,24,0.96,90.8,89,93,2000
daisomall,review,CTGR_01050,1083491,2026-08-19,2,2,1.0,77.5,77,78,5000
daisomall,review,CTGR_01050,1083491,2026-08-20,1,1,1.0,80,80,80,5000
daisomall,review,CTGR_01050,1083500,2026-08-19,1,2,0.5,29,29,29,5000
daisomall,review,CTGR_01050,1083501,2026-08-19,1,2,0.5,19,19,19,3000
daisomall,review,CTGR_01050,1083501,2026-08-22,21,24,0.88,10.7,8,13,3000
daisomall,review,CTGR_01050,1083501,2026-08-23,24,24,1.0,15.5,13,18,3000
daisomall,review,CTGR_01050,1083501,2026-08-24,2,2,1.0,14,14,14,3000
daisomall,review,CTGR_01050,1083523,2026-08-19,2,2,1.0,86.5,80,93,2000
daisomall,review,CTGR_01050,1083523,2026-08-20,1,1,1.0,94,94,94,2000
daisomall,review,CTGR_01050,1083529,2026-08-19,2,2,1.0,66.5,66,67,3000
daisomall,review,CTGR_01050,1083529,2026-08-20,1,1,1.0,76,76,76,3000
daisomall,review,CTGR_01050,1083529,2026-08-21,16,17,0.94,92.9,88,96,3000
daisomall,review,CTGR_01050,1083529,2026-08-22,12,24,0.5,99,98,100,3000
daisomall,review,CTGR_01050,1083566,2026-08-21,8,17,0.47,12,11,13,5000
daisomall,review,CTGR_01050,1083566,2026-08-22,24,24,1.0,14.7,11,18,5000
daisomall,review,CTGR_01050,1083566,2026-08-23,7,24,0.29,18,18,18,5000
daisomall,review,CTGR_01050,1083567,2026-08-21,15,17,0.88,9.5,3,13,5000
daisomall,review,CTGR_01050,1083567,2026-08-22,24,24,1.0,6,4,8,5000
daisomall,review,CTGR_01050,1083567,2026-08-23,24,24,1.0,4.9,4,6,5000
daisomall,review,CTGR_01050,1083567,2026-08-24,2,2,1.0,4,4,4,5000
daisomall,review,CTGR_01050,1083568,2026-08-21,17,17,1.0,2.5,2,3,5000
daisomall,review,CTGR_01050,1083568,2026-08-22,24,24,1.0,2.8,2,4,5000
daisomall,review,CTGR_01050,1083568,2026-08-23,24,24,1.0,2.8,2,4,5000
daisomall,review,CTGR_01050,1083568,2026-08-24,2,2,1.0,2,2,2,5000
daisomall,review,CTGR_01050,1083569,2026-08-21,15,17,0.88,41.5,38,44,5000
daisomall,review,CTGR_01050,1083569,2026-08-22,24,24,1.0,44.4,39,55,5000
daisomall,review,CTGR_01050,1083569,2026-08-23,7,24,0.29,55,55,55,5000
daisomall,review,CTGR_01050,1083570,2026-08-21,8,17,0.47,10,9,11,5000
daisomall,review,CTGR_01050,1083570,2026-08-22,24,24,1.0,12.0,9,14,5000
daisomall,review,CTGR_01050,1083570,2026-08-23,24,24,1.0,15.2,12,19,5000
daisomall,review,CTGR_01050,1083570,2026-08-24,2,2,1.0,12,12,12,5000
daisomall,review,CTGR_01050,1083572,2026-08-20,1,1,1.0,40,40,40,3000
daisomall,review,CTGR_01050,1083572,2026-08-21,11,17,0.65,5.3,5,8,3000
daisomall,review,CTGR_01050,1083573,2026-08-19,2,2,1.0,34,32,36,3000
daisomall,review,CTGR_01050,1083573,2026-08-20,1,1,1.0,39,39,39,3000
daisomall,review,CTGR_01050,1083573,2026-08-21,13,17,0.76,24.8,7,47,3000
daisomall,review,CTGR_01050,1083573,2026-08-22,9,24,0.38,9,9,9,3000
daisomall,review,CTGR_01050,1083573,2026-08-23,24,24,1.0,12.4,9,14,3000
daisomall,review,CTGR_01050,1083573,2026-08-24,2,2,1.0,11,11,11,3000
daisomall,review,CTGR_01050,1083574,2026-08-21,11,17,0.65,4.2,4,6,3000
daisomall,review,CTGR_01050,1083574,2026-08-22,9,24,0.38,15,15,15,3000
daisomall,review,CTGR_01050,1083574,2026-08-23,24,24,1.0,17.3,15,20,3000
daisomall,review,CTGR_01050,1083574,2026-08-24,2,2,1.0,15,15,15,3000
daisomall,review,CTGR_01050,1083575,2026-08-22,11,24,0.46,7.3,6,12,3000
daisomall,review,CTGR_01050,1083575,2026-08-23,24,24,1.0,6.5,5,12,3000
daisomall,review,CTGR_01050,1083575,2026-08-24,2,2,1.0,5,5,5,3000
daisomall,review,CTGR_01050,1083576,2026-08-19,2,2,1.0,1,1,1,3000
daisomall,review,CTGR_01050,1083576,2026-08-20,1,1,1.0,1,1,1,3000
daisomall,review,CTGR_01050,1083576,2026-08-21,17,17,1.0,1,1,1,3000
