comment_id,video_id,published_at,like_count,class,brand,format,attribute,text
UgwDBtZUGITteeT1pxN4AaABAg.AEah0zCHmOVAEccRxLcuQy,bjrmy93zdtY,2025-08-23,0,a,,,,지금 구입해야 하는데 빨리 출시했으면 하네요 60대 피부지만 저한테 잘 맞는거 같아요
Ugy1Ol6nfSdZ1OrjUXB4AaABAg,bjrmy93zdtY,2025-08-23,0,b,,,,다음에는 헤어 스타일 변신도 디테일하게 보여주세요
UgyNE0Y4JnhYzuuJe5B4AaABAg,bjrmy93zdtY,2025-08-23,0,b,,,,메이크업 정말 또 보고 싶었는데!!
UgzVUw_M9QYtuwffoep4AaABAg.ASe3r9cI-NVASesl1sEFnK,pjlwFr2p8pk,2026-02-23,15,b,,세트/기획,,19.21.23기획해줘야하는거아니냐구요
UgxQWEwUcIuNSnXnmpB4AaABAg,pjlwFr2p8pk,2026-03-23,13,b,,,리필,리필까지 있는데 돈도 아깝고 너무 화나요; 진짜 ..잘 쓰시는 분 계시면 어떻게 바르시는지 좀 알려주세요..하
Ugys-qP4gGlWUrFKv-d4AaABAg,pjlwFr2p8pk,2026-02-23,4,a,,툴/소품,,혹시 딴데서 파는 퍼프 중 비슷한거 없을까요?
UgyJ3b8CTZfLkN62Qlt4AaABAg,pjlwFr2p8pk,2026-02-23,1,b,,쿠션;파운데이션,,후니언님 영상 보구 바로 구매 했는데 혹시 이 쿠션이랑 궁합 조은 파데도 추천해주실 수 있나요??
Ugz9Pj6HTYyS83Qmybt4AaABAg,bjrmy93zdtY,2025-08-23,0,a,,에센스/세럼/앰플;이너뷰티,,대박 그리고 비타민세럼도 출시라니 넘 좋네요🥹
UgychEKr9_cHGuP6wtd4AaABAg,bjrmy93zdtY,2025-08-23,0,b,,,,대체품 추천해주실수있을까요?
UgyMgsM2lpW_9HCAiCd4AaABAg,bjrmy93zdtY,2025-08-23,3,b,레이어랩,쿠션,,그런데 담엔 쌍커풀 없고 나비존 모공 있는 모델이 레이어랩 기초와 메이크업하는 영상도 올려주세요🙏 제이나님은 원래 피부가 넘 좋으셔서 임팩트가 부족하다능....🥰
UgwnFfBjbMdyZhYRERZ4AaABAg,bjrmy93zdtY,2025-08-23,0,b,,에센스/세럼/앰플,,"제이나님, 혹시 요즘 핫한 엘지프라엘 스킨부스터도 리뷰 해주시면 안될까요???"
UgzmrGtb7pp_13K9K-x4AaABAg,bjrmy93zdtY,2025-08-23,0,b,,,,출시예정 제품들 대략적인 일정 정리 부탁드려요
Ugw40BVVjsszh9FyGe54AaABAg,bjrmy93zdtY,2025-08-23,1,b,,,,피부과 시술 영상도 한번 부탁드려요~~
UgwuN2VBi44aYfw5eCR4AaABAg,bjrmy93zdtY,2025-08-23,0,b,,토너/스킨,,"제이나님, 히아루론산이나 세라마이드 성분이 들어간 토너 추천해주실수 있을까요??"
Ugx0Ykm8S8wLF48Gh_t4AaABAg,bjrmy93zdtY,2025-08-23,0,b,,,,보시면 제발 답변 부탁드려요ㅠ.ㅠ
UgyStTsVWqOfO-_bq1F4AaABAg,4LyQwD4gOr0,2026-05-23,2,b,,클렌징,,1차 세안제 티어리스트도 해주세요
Ugxe3mPyFzjqQtFcQIp4AaABAg,noFICyIxDug,2025-08-23,0,a,,,,계속 제품 만들어 주세요🙏🏻🤗
Ugyt8GbGSMFV3K7MXU54AaABAg,noFICyIxDug,2025-08-23,0,a,,바디,제형(스틱/쿠션/젤/밤/스프레이),바디크림도 만들어주세요!
Ugy_nGCFRnMzmosELER4AaABAg,noFICyIxDug,2025-08-23,0,a,,크림,대용량;제형(스틱/쿠션/젤/밤/스프레이),아 그리고 혹시 크림도 대용량 출시계획 있으신가요?ㅎㅎ
UgyGZZZnaHHEl4W7Ukh4AaABAg,pjlwFr2p8pk,2026-02-23,1,b,,,,이미 라방에서 스포 해줘서 기대하고있었는데 욕시 넘 조아보여요… 후니언 땜시 12시만 기다리구있어요..👉👈
UgwqGAKG_20X990Cn8B4AaABAg,pjlwFr2p8pk,2026-03-23,0,b,,쿠션,,이거 클라우드 쿠션이랑 비교해주세요
UgzpGp7OiZ7ly-zvlAd4AaABAg,pjlwFr2p8pk,2026-02-23,0,b,아누아,,,아누아 후니언 마켓 해주세요ㅜ
UgyFTuIE_irRLglXfil4AaABAg,pjlwFr2p8pk,2026-02-23,1,b,클리오,,색상/호수 확장,클리오랑 비교하면 색상이 밝은 편인지 궁금해요!
Ugw9omRgeZ5gOZFkYSR4AaABAg,pjlwFr2p8pk,2026-02-23,1,b,아누아,에센스/세럼/앰플,,아누아 세럼 마켓은 언제 예정일까요 ㅠ.ㅠ
UgyHc7oP5AXbhSLpV3p4AaABAg,pjlwFr2p8pk,2026-03-23,0,b,아누아,선크림;쿠션;토너/스킨,기능(지속/커버/보습/미백 등),"최근에는 쿠션을 추천 해 주실 때 밀어서 바르시던데 저는 피부가 각질이 잘 쌓이고, 아침에 아누아 눈물 세럼 등 각질 케어를 하고 쿠션을 올리면 좋겠지만 출근 준비로 바쁘기 때문에 세수하고 나와서 라네즈 크림스킨(후니언님 추천) , 다이소 수분 세럼, 선크림까지 바르는 게 제 최선입니다."
Ugx_4aMye9EfkLtvqxJ4AaABAg,8tyzoOJw3b0,2026-04-22,0,b,,,,이날 메이크업 해주세요요😢😢
Ugxako22haKM-KxJQg54AaABAg,noFICyIxDug,2025-08-23,1,b,,선크림,제형(스틱/쿠션/젤/밤/스프레이),썬크림도 부탁드립니다.
Ugxmesxzgvj0A7WXes54AaABAg,noFICyIxDug,2025-08-23,0,b,,,가격/가성비,역시 제이나님이세요❤️ 제발 할인 자주 많이 해주세요🥲👍🏻
Ugwi-wFlWQn5hBX2TD54AaABAg,noFICyIxDug,2025-08-23,0,a,,바디,제형(스틱/쿠션/젤/밤/스프레이),아토피에 효과좋았다하니 추후엔 바디크림도 꼭 출시됐음좋겠네요❤❤❤
Ugx_NJfMS8eDTGBRHwx4AaABAg,noFICyIxDug,2025-08-23,2,b,,,,제이나님 믿습니다❤️ 오래오래 좋은영상+제품들 많이 만들어주세요❤️  제이나님이 저의 떨어진 삶의질을 대폭올려주신 영웅이에요❤️ 감사합니다!!!!
Ugw3ZOxFP491fBTxd6R4AaABAg,noFICyIxDug,2025-08-23,0,b,,프라이머/베이스;크림,,비비크림 추천도 해주실수있나요 ???
UgzrXRzQyBk0BwISjnZ4AaABAg.ACQKA85-vMAACYlsrDcnM3,8KSaCd4GbZY,2025-08-23,0,b,,,,가끔 나면 피부과에서 처방받은 약이랑 연고 있는데 그거 받아서 2일정도 복용/발라주면 괜찮습니다
UgxWiHW8yVAUr9EwJJh4AaABAg,noFICyIxDug,2025-08-23,0,b,파파레서피,토너/스킨;에센스/세럼/앰플;크림,,"세안 : 믹순, 파파레서피 토너 : 이니스프리 블랙티, 라네즈 크림토너 세럼 : 로벡틴+레티놀(0.1, VT), 피지오겔순수비타민C+빌리프 수분 크림 : 바이오더마 시카비오 포마드  영양이 너무 과다한지 무엇이 문제인지 정말 궁금해요...알려주실 수 있을까요!!"
Ugz7yT8EXnoIkpMR4GN4AaABAg,noFICyIxDug,2025-08-23,0,a,,,,앞으로 출시될 레티놀과 바타민 C도 빨리 출시됐음 좋겠어요!❤
Ugy9G7ShLwFe8XqaD0d4AaABAg,noFICyIxDug,2025-08-23,0,b,,,,사용순서 알려주세요
UgxeEzlcOI_pAg_js_Z4AaABAg,noFICyIxDug,2025-08-23,0,b,,크림,지성/건성,제가 건성인것 같은데 ㅜㅜ세콜지 크림에 같이 바를 크림 추천해주실 것이 있을까요?!
UgzDD5vMyuUxaU8kT154AaABAg,noFICyIxDug,2025-08-23,1,b,,에센스/세럼/앰플;크림,제형(스틱/쿠션/젤/밤/스프레이),궁금한건 쓰던 세럼도 있고 보습크림도 있어서 함께쓰고싶은데 어느단계에 세럼과 크림을 써야하는지 알려주세요
UgxHJjVlS_uWm5NiYGd4AaABAg,noFICyIxDug,2025-08-23,0,a,,에센스/세럼/앰플;크림;바디,대용량;부위(목/바디/두피/눈가),세럼과 크림이 바디용으로 500ml 쯤 대용량이 나왔으면 간절한 바램이에요 ㅠ
Ugys-u2mWdaKBL-zxeJ4AaABAg,noFICyIxDug,2025-08-23,1,a,,선크림;토너/스킨,제형(스틱/쿠션/젤/밤/스프레이),토너나 선크림도 만들어주세요!
UgzRUApQhtyJvVY79e14AaABAg,noFICyIxDug,2025-08-23,0,a,,,,좋은 제품 많이 만들어주세요!!
UgxlX0dXybJ-EDW5uWh4AaABAg,noFICyIxDug,2025-08-23,0,b,,,가격/가성비,공구할인 또 진행해 주세요
UgxUEzJCwVrbzWn8rat4AaABAg,noFICyIxDug,2025-08-23,1,a,,,,그리고 용량이 너무 적고 다음엔 대용냥으로 출시 되면 좋겠어요.
Ugw8EXVDcIXszJ2M3VF4AaABAg.ATnxfYAtlOrAU3Yn0JTG2S,1LdDYHNZs0E,2026-03-23,0,b,,,,하나를 알려주면 둘도 알아야죠 일일이  다
UgyXE5nDKYWzrOk4bwh4AaABAg,7qzczctg6Qo,2026-02-23,0,b,,,,언니 발레끝났는데도 완벽한 피부 메이크업도 보고싶어요🫶🩷몇튼지몰러...
UgwSRLfQAaF1-zcje354AaABAg,7qzczctg6Qo,2026-03-23,1,b,헤라,파운데이션,,피부표현 섬세하고 꼼꼼해서 너무 좋은데 매트파데로 했을때 팁도 궁금해요🥹 헤라 실키파데로 따라해보니 금방 픽싱돼서  어렵더라고요 ㅠㅠ
UgyJomUPvPpQ3adrObZ4AaABAg,ZNhTdtZmX64,2026-03-22,13,b,샤넬,,,샤넬 정보 좀 알려주세요!
UgxWWXz2y6fsY6Dhy_t4AaABAg,F6cyW6cpFFc,2026-07-22,0,b,,크림,,케어놀로지크림 구매했는데 진짜 너무 괜찮은거 같아요~~이런좋은 상품은 넉넉히 쟁일 수 있게 마켓 해주시면 좋겠어요~~
UgxWwOFqvXg-9Ce_epl4AaABAg,F6cyW6cpFFc,2026-07-22,0,b,,바디,,매끈 바디 결케어도 다섞어서 사용해도 되나요?공병에 덜어서요.
UgyzcXOqykXGUiL3sbZ4AaABAg,F6cyW6cpFFc,2026-07-22,0,b,,,,펜타프레임 다시 마켓해주세요❤
UgxLSEW2r9l8jNvokpZ4AaABAg,7qzczctg6Qo,2026-02-23,0,b,로라메르시에,파운데이션,,로라메르시에 파데가 성분이 좋다는데 리뷰해주세용
UgxWdH_1lisINmNXjRF4AaABAg,7qzczctg6Qo,2026-07-23,0,b,에스티로더,파운데이션,,에스티로더 촉촉파데랑 디올촉촉파데 둘중에 뭐를 더 추천해주시나요??
UgzIE90jPZv8astJUct4AaABAg,7qzczctg6Qo,2026-03-23,0,b,,,,코 주변 피부 표현하는 법 더 자세히 알려주세요 😢 제품도 더 다양하게 알고 싶어요 😢
UgwsHFZhhrNkPpmxUb94AaABAg,7qzczctg6Qo,2026-02-23,0,b,,,,애교살 더 보여줘요
Ugwr53oIT-4tfMg1iHF4AaABAg,7qzczctg6Qo,2026-02-23,0,b,,,,2026년ver 초보빙의 메이크업 해줘요🙏🏻🙏🏻🙏🏻
UgwpOef4hjfkDe42eyJ4AaABAg,7qzczctg6Qo,2026-08-02,0,b,,,,그럴때  애교살 화장법은 어떻게 해야하는지 궁금해요
Ugxn7GadNmqUbLWTjlx4AaABAg,7qzczctg6Qo,2026-02-23,0,b,,파운데이션,,에스디로더 파운데이션 새로 나온거 전에꺼랑 비교테스트 해주세여!!!
UgzQRydGbZL0W32mfN54AaABAg,_khVpxm5p24,2026-03-23,4,b,,,,마켓 또 해주세요😢
UgzP5CvIJKsdzTjsQ194AaABAg,_khVpxm5p24,2026-02-23,2,b,,,용기/패키지,진짜 유튜브보면서 마켓구매 이런거 잘안하는편인데 언니 피부보고 반해서 질러버렸네요..
Ugym6-buj8cnVcQS6qx4AaABAg,_khVpxm5p24,2026-03-23,3,b,,,,아 행사 또 해줘용 ~~
UgxZ3KDDl3Uhp8-m1j14AaABAg,_khVpxm5p24,2026-02-23,1,b,,쿠션;파운데이션,,"언니 단발 완전 찰떡,, 파데랑 쿠션 더 자세한 리뷰 궁금해요🥹"
UgyKu7jLwfR73jlRcg54AaABAg,_khVpxm5p24,2026-02-23,0,b,,,,유트루님 마켓 하는거 안믿겨서 들어왔어요😮 좋은 아이템 있으면 이렇게 종종 마켓 열어주세요❤
Ugw_QpQU6s7WZX_MAaR4AaABAg,_khVpxm5p24,2026-02-23,0,b,,,,상의 블라우스 정보 좀 주세용!!
UgxarbXNjYlW4teuCEp4AaABAg,_khVpxm5p24,2026-02-23,0,b,,,,상의 옷 정보 부탁드려요!!
UgyKiFv9xVKZuB4IQZN4AaABAg,_khVpxm5p24,2026-02-23,0,b,,,기능(지속/커버/보습/미백 등),비글로우 밀착력 높이는 법도 알려주시면 좋겠어여 !
UgzdvQr4VOtc-GXfJbZ4AaABAg,_khVpxm5p24,2026-02-23,0,b,,,,여름오기 전에 비벨벳 마켓도 꼭 와주세요!!!
UgxRwWV2pUAwOdSL57d4AaABAg,_khVpxm5p24,2026-03-23,0,b,,,용기/패키지,진짜 유튜브보면서 마켓구매 이런거 잘안하는편인데 언니 추천으로 반해서 질러버렸네요..
UgxwjAtUjhZuf1-XwwV4AaABAg,HfhC9fkREEw,2026-02-23,19,b,,,,아니 빨리 메컵 알려주세요
UgxjJrds-8G5_dVc4_54AaABAg,HfhC9fkREEw,2026-02-23,25,b,,,,메컵 영상 낋여주세여 !!!
Ugwmp4jHwOGFeRWn4Td4AaABAg,HfhC9fkREEw,2026-02-23,6,b,,,,오늘 너무 예쁘신데 니트도 눈에 들어와요>.< 니트 정보 혹시 남겨주실 수 있을까요~~~!
UgyEYgxXSf4Qz5KDnYh4AaABAg,hsh1uH7D1Js,2025-08-22,4,b,,,,영주님 제주도 숙소정보 좀 꼭꼭!!!부탁드려용~
Ugw3ZhdU0jvAWlaU3AB4AaABAg,HfhC9fkREEw,2026-03-23,1,b,,,,이날 메컵으로 똑같이 겟레디윗미 올려주시면 안될까요??
UgzDB1GnMVVEA4lga_J4AaABAg,HfhC9fkREEw,2026-03-23,0,b,,,,11:55 요때 이 착장에 메이크업 튜토리얼 너무너무너무 궁금해요!!!!
UgyqTnAvaMEEdxmm_Rx4AaABAg,HfhC9fkREEw,2026-02-23,1,b,,,,자주해줘요ㅜㅜ기다리구 있었어요!!
UgweWB2H5jv-80wgAOh4AaABAg,HfhC9fkREEw,2026-02-23,0,b,,쿠션,제형(스틱/쿠션/젤/밤/스프레이),오데어 쿠션도 리뷰해주세요!
UgxOLyLxBwPD-hbHx6t4AaABAg,HfhC9fkREEw,2026-02-23,107,a,,,단종/재출시,제발 단종 안 되고 오래오래 내줬으면 좋겠어요.
Ugz55N0s9apyiXh5jAp4AaABAg,HfhC9fkREEw,2026-02-23,1,b,다이소,쿠션,,다이소 쿠션들 쫙 리뷰해주세요
Ugzaad_jt1I7i0nJsnt4AaABAg,HfhC9fkREEw,2026-02-23,0,b,,,,알려주세요 ㅜㅜ
UgxopkVGtF0XKLt_4CB4AaABAg,HfhC9fkREEw,2026-02-23,1,b,,,,알려주세요~
UgybLV1n_nZDVC4lEp14AaABAg,HfhC9fkREEw,2026-02-23,0,b,메이크힐,,,메이크힐 제품 리뷰 해주시면 안될까요?😊😊
Ugzq635aN2eaZ2bcEB14AaABAg,HfhC9fkREEw,2026-02-23,2,a,,,단종/재출시,단종되지 않도록 다들 마니마니 구매해주세요..ㅠㅠㅠㅠ
Ugy1EGakkZpDQRYfUVt4AaABAg,HfhC9fkREEw,2026-02-23,0,b,,쿠션,,트루니 인스타에서 많이 보이는 에피벗 쿠션 리뷰 너무 궁금해요
UgxXk4X7ZOOAVXDEXoB4AaABAg,HfhC9fkREEw,2026-02-23,4,b,,,,은니 입고 있는 니트 정보 알려주세요오오오옹
UgxoopneYdE_DNbx25N4AaABAg,HfhC9fkREEw,2026-02-23,1,a,,,단종/재출시,단종 절대 막으려고 여기저기 추천하고 다녀여ㅜㅜㅜ퓨ㅜ
UgxuYAKSjJ0PpqQqKAx4AaABAg,HfhC9fkREEw,2026-02-23,1,b,,,,언니 니트 옷정보 너무 원해요….부탁드려용
Ugx23VPINoiXYRlYfRp4AaABAg,HfhC9fkREEw,2026-02-23,0,b,,쿠션,색상/호수 확장,3c쿠션이랑 랑콤핑크색 비교 궁금해요:)
UgxlnO3hZU5T-SqoQD94AaABAg,HfhC9fkREEw,2026-02-23,0,b,,,,무조건 믿고봅니다 ㅋㅋㅋ🥰 앞으로도 잘부탁드려요
UgwrWQd4H-BlvgWu4rZ4AaABAg,HfhC9fkREEw,2026-02-23,0,b,,,,볼륨빗 구입할수 있는 방법 부탁드려요😎
Ugw5c7ghAUWnrjAG1J94AaABAg,HfhC9fkREEw,2026-03-23,0,b,,,,꽈배기 니트 정보 알려주세요~~
Ugzmv3miY9_RJM7dg0N4AaABAg,HfhC9fkREEw,2026-03-23,0,b,,,,폰 화면에 뭍어나는것도 테스트 해주면 좋을 것 같아요
UgwL6xzhcmYpr0EKrit4AaABAg,HfhC9fkREEw,2026-06-23,1,b,,블러셔,,언니 이날 블러셔 뭐였는지 제발 알려주시면 안되나요…??
UgzZivb3tTUIJ6paTBJ4AaABAg,HfhC9fkREEw,2026-05-23,1,b,,,,이날 하신 메이크업 제발 ㅠㅠㅠ제발 알려주십시요
Ugw7ZkeR0L67EQcYoZ54AaABAg,HfhC9fkREEw,2026-02-23,4,b,,,,맨처음 나온 니트 정보 궁금해요❤ 블라인드테스크 기다렸어요
UgxdIxm03CORZvOEahx4AaABAg,8vCQw2o1d6Y,2026-02-23,1,b,맥,파우더,,언니 맥 파우더키스 NEW 리뷰 부탁드립니당!!!!!!!!!!!!
UgzQEXQOZxuFBYH7mfV4AaABAg,8vCQw2o1d6Y,2026-02-23,0,b,어뮤즈,쿠션,,어뮤즈 마이멜로디 그려진 쿠션 리뷰 해주세요!
Ugw_u0sl5-O2CQ3qg694AaABAg,8vCQw2o1d6Y,2026-02-23,2,b,다이소,프라이머/베이스,,다이소 베이스 제품들 모아서 리뷰하는 영상도 궁금해요!!!!
UgyBWoe1uSjb08JbWnx4AaABAg,8vCQw2o1d6Y,2026-02-23,0,b,,쿠션,,무무키 쿠션 리뷰 궁금해요😊
UgzKieu0SJismgwIs6N4AaABAg,8vCQw2o1d6Y,2026-02-23,0,b,,,,트루님한테 잘어울리는 립과 립펜슬 (연한 색 잘어울리는) 추천해주세요.
Ugz_8YYCxURyZKbLGtN4AaABAg,asEeFALKd4A,2026-01-23,22,b,,,,이 메이크업 낋여와주세요!🥹🥹넘 이뽀❤
UgwYFIO8gZ9pfmpS85Z4AaABAg,uhh3VReiea0,2026-06-21,0,b,,,,기능별로 추천템 같은거 올려주시면 좋겠다ㅠㅠ
UgzkLx7qB8fUfTPViu94AaABAg,8KSaCd4GbZY,2025-08-23,8,b,,,,살짝 피가나면 면봉에 소독약을 뿌려 상처부위에 지긋이 눌러주다가 면봉으로 후시딘 꼭 찍어주면 좋더라구요.
UgyjIsGccdeO1yI3q7F4AaABAg,asEeFALKd4A,2026-01-23,0,b,,샴푸/린스/트리트먼트,,샴푸하는걸 직접 보여주면서 알려주는거 너무 좋아요💚제대로 된 샴푸법 배웠어요!!
UgwuE1xyPzMQbNAeI314AaABAg,noFICyIxDug,2025-08-23,0,b,,,,르누베르 마켓 예정있나요😭🥲
UgxpuLsxa4RNnzXOsKB4AaABAg,noFICyIxDug,2025-08-23,1,a,레이어랩,크림,지성/건성,저는 시어버터가 잘 맞지않는 지성 피부라 레이어랩 크림 너무 써보고싶은데 아쉬워여🥹 혹시 다음에는 시어버터가 없는 보습크림이 나왔으면 좋겠습니다!!
UgwdgoKctsjJk7Sc3FJ4AaABAg,noFICyIxDug,2025-08-23,0,a,,,,용량을좀더늘리면안되나요~~~양이적네요
UgzsMGvlOQcecZEzxGd4AaABAg,noFICyIxDug,2025-08-23,0,a,,에센스/세럼/앰플;크림;바디,제형(스틱/쿠션/젤/밤/스프레이);순함/민감/임산부/아기,콜세지바디로션도 만들어주세요….❤❤ 세럼이랑 크림 받아서 몇일쓰고있는데 저는 피부 민감한부분에 아토베리어를 발라도 좀 따갑게느껴지는데 이 세럼이랑 크림은 안따가운게 너무신기했어요
UgzXuziEo9h5D-7owE54AaABAg.AE1lN4d6ocCAE1qu4sI7Eb,noFICyIxDug,2025-08-23,0,b,,에센스/세럼/앰플;크림;이너뷰티,,@Jaina0  비타민씨나 레티놀 제품이 잘맞다가도 별다른 이유없이 뒤집어지는 시기가 있는데 세럼으로 좀 회복이 안정화 됐다싶을때 소량씩 기능성제품 써주면서 그뒤에 크림을 써줬더니 피부가 정말 안정감을 느끼는 것 같아요..
UgwLGq-QyTt3JuMoMXh4AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,,,,딸래미 때문에 10대 여드름 관련 컨텐츠 너무 기다리고 있었어요~~~감사합니당
UgzSDFhmCZ_3xNhPhjx4AaABAg,EcgkbL1p9Bk,2025-08-23,1,b,,선크림,,혹시 여드름 피부에 맞는 선크림 추천 해주실 수 있나요??
Ugz2mkrIZX7hFw5Kti14AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,,쿠션,제형(스틱/쿠션/젤/밤/스프레이);지성/건성,요즘은 자극 있는 날은 칼마이드크림으로 진정 마무리 해주는데 속에서부터 당기는 느낌이 많이 줄었어요🥲 수부지인데도 보습 진짜 제대로 안 해주면 피지가 더 터지는 게 팩트더라구요…
UgxCTvmwRejC9HzS4x14AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,,토너/스킨;클렌징,,"혹시 스킨, 클렌징폼 소개해주실만한게 있을까요?ㅠ"
Ugz7SqKzoXMEa2z22Rp4AaABAg,EcgkbL1p9Bk,2025-08-23,0,a,,,,오래오래 판매 해 주세요 🫶
UgwIG97LAiAZJ3sUztp4AaABAg,EcgkbL1p9Bk,2025-08-23,3,b,,,,호르몬성 성인여드름도 다뤄주실 수 있나요?
UgwRNvutK7tZiMUBYg54AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,,,,답변부탁드려요 😊 1.
Ugz3lvSDpyJwOPcL4cJ4AaABAg,EcgkbL1p9Bk,2025-08-23,2,b,,,,여드름이 난 붉은 자국들이 얼굴에 남아 있는데 이런 자국을 없애는 연고나 제품도 추천해주세요^^ 감사합니다 ^^
UgwhJTOEIOZPv0kn1n94AaABAg,EcgkbL1p9Bk,2026-07-23,0,b,,,,그걸 대체할수있는 제품 추천해주세요
UgyzUWeYpxBS0Cet0Wh4AaABAg,EcgkbL1p9Bk,2025-08-23,1,b,,,,호르몬으로 인한 생리여드름 관리법 박멸법 좀 알려주세요..ㅠㅠ
Ugz1HzBlGLQQ2CO69jx4AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,,,,꼭 한 번만 답변주시면 너무 감사하겠습니다..
UgwiNXLgtimyL19FCeR4AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,,선크림,지성/건성,여드름 민감 지성 피부에 선크림 추천해주실 분 계신가요 ㅠㅠㅠ이제까지 실패한 선크림이 너무너무 많아요..10개는 넘게 써본것 같은데 다
Ugy8prB50iGjGi-skSx4AaABAg,EcgkbL1p9Bk,2025-08-23,0,a,레이어랩,토너/스킨;에센스/세럼/앰플;크림,,"일반성인여드름,간헐적 여드름 피부인데 아침(약산성) 저녁(약알칼리성)-토너(르누베르)- 세럼(레이어랩 레티놀 출시되면 쓸 예정)- 세럼(레이어랩 덱스판테놀) -크림(제로이드 크림) 이렇게 사용해도 괜찮을까요..?ㅠㅠ"
Ugy80yifYTufbvWtwet4AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,,,,도와주세요오ㅠㅠㅠ...제품은 평소 눈여겨 보던 제품이라서 혹시 더 좋은 제품이 있다면 추천 부탁드립니당...
UgwV2deuonQ1-BxU2MF4AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,라로슈포제,크림,,안녕하세요 13살 여자아이 여드름 없는 속건조 있는아이 매일 바르는 제품으로 라로슈포제 크림 에스트라 중 추천해주세요
UgyyKm8XBVLKQfaJ52d4AaABAg.AE1eZdFfty0AE1gDpDHibH,EcgkbL1p9Bk,2025-08-23,1,a,,,,빨리 다음 다다음제품도 나왔으면 좋겠어요
UgzMuDYlQP8T0Fh0WQB4AaABAg,EcgkbL1p9Bk,2025-08-23,7,b,,,,10대 중고생 좁쌀여드름에 탁월한 화장품 추천해주세요 🙏🙏🙏 (딸애가 넘 걱정이 많아요)
UgxVJCYDOJsIBqzFMld4AaABAg,EcgkbL1p9Bk,2025-08-23,0,a,,,대용량,저랑 제 딸이랑 레티놀 쓰면서 용량 늘려 보니 0.1%가 젤 잘맞더라구요❤ 저는 주름은 없지만 잡티가 있어서 그리 깨끗한 피부처럼 안보이지만 제 딸은 대학 4학년인데 보는 사람마다
UgwTE0RqzbhVcpDIvT54AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,,,,입문용 아닌것 하나만 멘션부탁드립니다~
UgzbO7J3LWueN3azTRJ4AaABAg,EcgkbL1p9Bk,2025-08-23,4,b,,,,좁쌀여드름도 해주세요~
UgzXp47NVtABis4-qu14AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,,,,혹시 나중에 모낭염도 다뤄주실 수 있으실까용?🥺
Ugx90m-3_R6ynPq1Ikp4AaABAg,EcgkbL1p9Bk,2025-08-23,43,b,,,,제이나님 피부과 간후 모낭염+접촉성/지루성 피부염 홈케어 방법도 알려주시면 정말 좋을 것 같아요!!
Ugxda2cjt6HrEC8ncVh4AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,,,,제이나님 르누메르 마켓은 또 예정없을까요🥹🥹🥹
UgwgNtNKA-MLxai-9JR4AaABAg,EcgkbL1p9Bk,2025-08-23,0,b,,토너/스킨,,제이나님 르누베르 토너 공구 예정 있을까요?
UgzJk1_Uhm_eAMiC66t4AaABAg,EcgkbL1p9Bk,2025-08-23,1,b,,,,혹시 르누베르 마켓은 조만간 예정 있을까요?🤍
UgwWNzYvomMr9j0Lt914AaABAg,_khVpxm5p24,2026-02-21,2,b,,,색상/호수 확장,웜톤인데 홍조인으로서 색상 고르는게 너무 어려웠는데 색상 선택 팁도 같이 말씀해주심 좋을거같아요 ㅠㅠㅠ
UgxFaaKP1n7K9KR5FBB4AaABAg,qebIGSFPMU4,2025-08-23,0,a,,,,💗 나오면 바로 사야지!
UgzoZFU4Hh0CxuxZ4cJ4AaABAg,qebIGSFPMU4,2025-08-23,0,a,,,,얼른 출시해주세용🎉😂
UgyJwn1K95dgLfNX6jB4AaABAg,qebIGSFPMU4,2025-08-23,0,a,,,,빨리 출시되길 바래요^^❤❤
UgzUdYifPN803dhSmyR4AaABAg,DoxHFBMAhLU,2026-04-23,4,b,리스키,,,리스키 글로스랑 페리페라 신상 글로스랑 로지킴 글로스 리뷰도 해주세용🥹 늦어도 되니깐 꼭 해주시먄 감사할꺼같아요 💕
Ugwj53Q50efG_WZM7bl4AaABAg,qebIGSFPMU4,2025-08-23,0,a,,,,좋은제품 앞으로도 계속 만들어주세요~~
UgxURunQQWNDWLrcugh4AaABAg,qebIGSFPMU4,2025-08-23,0,b,,,,루틴 같이 정리 해주시면 너무 좋겜ㅅ어요😂
UgxnBXf4w_tf8FphhXh4AaABAg,qebIGSFPMU4,2025-08-23,0,b,,,,메이크업 루틴도 궁금해요.이영상 ❤피부표현이 정말이뻐요^^
Ugx55nPjpNnSyvkHxCx4AaABAg,qebIGSFPMU4,2025-08-23,0,a,,크림,제형(스틱/쿠션/젤/밤/스프레이),크림도 출시까지 대기탑니다❤
